Time (s),Resistance (Ω),Stage
1,10903.52,Calibration
2,10734.18,Calibration
3,10692.27,Calibration
4,10957.01,Calibration
5,10989.24,Calibration
6,11173.73,Calibration
7,11406.17,Calibration
8,11507.35,Calibration
9,11701.11,Calibration
10,11875,Calibration
11,11747.21,Calibration
13,11886.69,Calibration
14,11712.62,Calibration
15,11666.67,Calibration
15,11609.5,Calibration
16,11712.62,Calibration
17,11747.21,Calibration
18,11712.62,Calibration
19,11507.35,Calibration
20,11406.17,Normal
21,11678.14,Normal
22,11620.91,Normal
23,11507.35,Normal
24,11563.98,Normal
25,11206.63,Normal
26,11507.35,Normal
27,11507.35,Normal
28,11283.78,Normal
29,11372.65,Normal
30,11507.35,Normal
31,11339.24,Normal
32,11206.63,Normal
33,11350.36,Normal
34,11394.98,Normal
35,11140.94,Normal
36,11350.36,Normal
37,11130.03,Normal
38,11272.73,Normal
39,11328.12,Normal
40,11184.69,Normal
41,11261.68,Normal
42,11151.86,Normal
43,10967.74,Normal
44,10807.93,Normal
45,11075.66,Normal
46,11010.78,Normal
47,10807.93,Normal
48,11000,Normal
49,10734.18,Normal
50,10818.5,Normal
51,10692.27,Normal
52,10650.53,Normal
53,10850.31,Normal
54,10860.93,Normal
55,10807.93,Normal
56,10650.53,Normal
57,10516.03,Normal
58,10485.24,Normal
59,10786.8,Normal
60,10650.53,Normal
61,10671.38,Normal
62,10464.77,Normal
63,10475,Normal
64,10454.54,Normal
65,10608.96,Normal
66,10526.32,Normal
67,10282.32,Normal
68,10495.5,Normal
69,10302.43,Normal
70,10272.28,Normal
71,10413.76,Normal
72,10363,Normal
73,10363,Normal
75,10282.32,Normal
75,10212.24,Normal
76,10212.24,Normal
77,10004.88,Normal
80,10132.74,Normal
80,10162.48,Normal
80,10083.37,Normal
81,10142.65,Normal
82,10122.85,Normal
83,10044.05,Normal
84,9792.17,Normal
85,10004.88,Normal
86,9782.61,Normal
87,9907.63,Normal
88,9782.61,Normal
89,9849.73,Normal
90,9869,Normal
91,9849.73,Normal
92,9830.51,Normal
93,9678.04,Normal
94,9830.51,Normal
95,9811.32,Normal
96,9792.17,Normal
97,9734.94,Normal
98,9773.06,Normal
99,9744.46,Normal
100,9753.98,Normal
101,9744.46,Normal
102,9659.14,Normal
103,9518.59,Normal
104,9574.57,Normal
105,9537.21,Normal
106,9659.14,Normal
107,9444.44,Normal
108,9583.93,Normal
109,9565.22,Normal
112,9546.54,Normal
112,9537.21,Normal
110,9565.22,Normal
113,9555.87,Normal
114,9509.29,Normal
115,9444.44,Normal
116,9472.18,Normal
117,9334.28,Normal
118,9389.21,Normal
119,9444.44,Normal
120,9270.59,Normal
121,9444.44,Normal
122,9389.21,Normal
123,9325.15,Normal
124,9380.03,Normal
125,9343.41,Normal
126,9361.7,Normal
127,9361.7,Normal
128,9306.93,Normal
129,9180.33,Normal
130,9207.32,Normal
131,9108.73,Normal
132,9288.74,Normal
133,9234.38,Normal
134,9243.42,Normal
135,9108.73,Normal
136,9126.58,Normal
137,9011.14,Normal
138,9189.32,Normal
139,9198.31,Normal
140,8993.51,Normal
141,9180.33,Normal
142,9082.01,Normal
143,9153.42,Normal
144,8984.7,Normal
145,9073.12,Normal
146,9090.91,Normal
147,9073.12,Normal
148,9002.32,Normal
151,9073.12,Normal
149,9082.01,Normal
151,9082.01,Normal
152,8897.09,Normal
153,9037.66,Normal
154,9037.66,Normal
155,8932.04,Normal
156,8958.33,Normal
157,9055.37,Normal
158,8897.09,Normal
159,8827.59,Normal
160,8967.11,Normal
161,8836.25,Normal
162,8984.7,Normal
163,8827.59,Normal
164,8993.51,Normal
165,8905.82,Normal
166,8897.09,Normal
167,8905.82,Normal
168,8844.91,Normal
169,8958.33,Normal
170,8949.56,Normal
171,8984.7,Normal
172,8958.33,Normal
173,8975.9,Normal
174,8818.93,Normal
175,8975.9,Normal
176,8993.51,Normal
177,8984.7,Normal
178,8905.82,Normal
179,8949.56,Normal
180,8940.8,Normal
181,8967.11,Normal
182,8984.7,Normal
183,8862.27,Normal
184,8967.11,Normal
185,8836.25,Normal
186,8827.59,Normal
187,8984.7,Normal
188,8932.04,Normal
189,8958.33,Normal
190,8984.7,Normal
191,8836.25,Normal
192,8827.59,Normal
198,8967.11,Normal
198,8975.9,Normal
198,8818.93,Normal
198,8810.29,Normal
198,8967.11,Normal
199,8958.33,Normal
200,8897.09,Normal
201,8975.9,Normal
202,8958.33,Normal
203,9011.14,Normal
204,8975.9,Normal
205,9002.32,Normal
206,8967.11,Normal
207,8967.11,Normal
208,8958.33,Normal
209,8958.33,Normal
210,8836.25,Normal
211,8810.29,Normal
212,8975.9,Normal
213,8975.9,Normal
214,8975.9,Normal
215,8836.25,Normal
216,8932.04,Normal
217,8967.11,Normal
218,8984.7,Normal
219,8914.55,Normal
220,8905.82,Normal
221,8958.33,Normal
222,8818.93,Normal
223,8958.33,Normal
224,8853.59,Normal
225,8958.33,Normal
226,8801.65,Normal
227,8827.59,Normal
228,8793.02,Normal
229,8958.33,Normal
230,8958.33,Normal
231,8914.55,Normal
232,8967.11,Normal
233,8870.97,Normal
234,8853.59,Normal
235,8905.82,Normal
236,8958.33,Normal
237,8958.33,Normal
238,8967.11,Normal
239,8958.33,Normal
240,8827.59,Normal
241,8967.11,Normal
242,8993.51,Normal
243,8975.9,Normal
244,8940.8,Normal
245,8932.04,Normal
246,8836.25,Normal
247,8975.9,Normal
248,9019.97,Normal
249,9037.66,Normal
250,8967.11,Normal
251,8958.33,Normal
252,9011.14,Normal
253,8862.27,Normal
254,8905.82,Normal
255,8836.25,Normal
256,8888.38,Normal
257,8923.29,Normal
258,8870.97,Normal
259,8905.82,Normal
261,8975.9,Stress
261,8914.55,Stress
262,9046.51,Stress
263,9126.58,Stress
264,9162.38,Stress
265,9472.18,Stress
266,9407.58,Stress
267,9416.79,Stress
268,9352.55,Stress
269,9416.79,Stress
270,9297.83,Stress
271,9453.68,Stress
272,9435.22,Stress
273,9649.71,Stress
274,10004.88,Stress
275,10495.5,Stress
276,12147.11,Stress
277,12087.38,Stress
278,12724.75,Stress
279,13070.42,Stress
280,13057.43,Stress
281,13413.38,Stress
282,13711.64,Stress
283,14668.67,Stress
284,14878.49,Stress
286,16677.53,Stress
286,16940.79,Stress
287,17011.87,Stress
288,17520.16,Stress
289,17520.16,Stress
290,17173.19,Stress
291,18757.02,Stress
292,19418.1,Stress
293,20176.86,Stress
294,19418.1,Stress
295,19208.27,Stress
296,20154.64,Stress
297,19673.91,Stress
298,19291.84,Stress
299,18757.02,Stress
300,18378.38,Stress
301,19083.81,Stress
302,18960.39,Stress
303,18736.84,Stress
304,19083.81,Stress
305,19145.91,Stress
306,19912.35,Stress
307,19524.15,Stress
308,20110.29,Stress
309,20176.86,Stress
310,19396.98,Stress
311,19956.11,Stress
312,19609.54,Stress
313,19439.25,Stress
314,20514.16,Stress
315,19956.11,Stress
316,19208.27,Stress
317,19481.64,Stress
318,20446.1,Stress
319,19695.43,Stress
320,20044.02,Stress
321,19439.25,Stress
322,20605.38,Stress
323,20088.17,Stress
324,19354.84,Stress
325,18417.77,Stress
326,18576.41,Stress
327,18378.38,Stress
328,18398.06,Stress
329,18398.06,Stress
330,19481.64,Stress
331,19781.82,Stress
332,20110.29,Stress
333,20021.99,Stress
334,18960.39,Stress
335,18144.33,Stress
336,19956.11,Stress
337,19609.54,Stress
338,20021.99,Stress
339,19396.98,Stress
340,19063.17,Stress
341,18477.05,Stress
342,17819.29,Stress
343,17706.36,Stress
344,18516.71,Stress
345,18221.91,Stress
346,17857.14,Stress
347,18939.93,Stress
348,18858.35,Stress
349,18125,Stress
350,18086.42,Stress
351,17819.29,Stress
352,17318.21,Stress
353,17483.22,Stress
354,17857.14,Stress
355,17990.43,Stress
356,17464.79,Stress
357,17876.11,Stress
358,18047.95,Stress
359,17781.55,Stress
360,17318.21,Stress
361,16958.53,Stress
362,17209.3,Stress
363,18858.35,Stress
364,18616.35,Stress
365,17819.29,Stress
366,16887.72,Stress
367,17391.3,Stress
368,16887.72,Stress
369,16677.53,Stress
370,16677.53,Stress
371,16677.53,Stress
372,17263.65,Stress
373,17119.21,Stress
374,16729.77,Stress
375,17990.43,Stress
376,17281.81,Stress
377,17191.24,Stress
378,16677.53,Stress
379,16677.53,Stress
380,16852.46,Stress
381,16334.41,Stress
382,17227.39,Stress
383,16677.53,Stress
384,16266.84,Stress
385,16677.53,Stress
386,15884.96,Stress
387,15803.4,Stress
388,16677.53,Stress
389,16334.41,Stress
390,16677.53,Stress
391,16747.22,Stress
392,16199.62,Stress
393,16132.74,Stress
394,17464.79,Stress
395,17575.76,Stress
396,17119.21,Stress
397,16677.53,Stress
398,17137.18,Stress
399,17575.76,Stress
400,17631.58,Stress
401,17446.38,Stress
402,16958.53,Stress
408,16958.53,Stress
408,17029.7,Stress
408,16677.53,Stress
408,17101.26,Stress
408,16905.39,Stress
408,16677.53,Stress
409,16782.21,Stress
410,16677.53,Stress
411,16677.53,Stress
412,16677.53,Stress
413,16033.06,Stress
414,16166.13,Stress
415,16677.53,Stress
416,17155.17,Stress
417,16712.33,Stress
418,16887.72,Stress
419,16870.08,Stress
420,18536.58,Stress
421,18536.58,Stress
422,17933.15,Stress
423,17838.21,Stress
424,17428,Stress
425,16834.86,Stress
426,16747.22,Stress
427,16694.92,Stress
428,18536.58,Stress
429,18576.41,Stress
430,18202.48,Stress
431,17650.24,Stress
432,18183.07,Stress
433,18086.42,Stress
434,17391.3,Stress
435,17464.79,Stress
436,17065.43,Stress
437,16747.22,Stress
438,16677.53,Stress
439,16351.35,Stress
440,15835.96,Relaxation
441,15868.6,Relaxation
442,15356.04,Relaxation
443,15184.5,Relaxation
444,15387.48,Relaxation
445,15482.27,Relaxation
446,15309.02,Relaxation
447,15076.55,Relaxation
448,14743.2,Relaxation
449,14624.17,Relaxation
450,14624.17,Relaxation
451,14609.37,Relaxation
452,14360.5,Relaxation
453,14145.05,Relaxation
454,14031.69,Relaxation
455,14130.82,Relaxation
456,13919.39,Relaxation
457,13780.49,Relaxation
458,14145.05,Relaxation
459,13752.9,Relaxation
460,14045.8,Relaxation
461,13711.64,Relaxation
462,14045.8,Relaxation
463,14045.8,Relaxation
464,13933.37,Relaxation
465,13877.55,Relaxation
466,13905.43,Relaxation
467,13656.84,Relaxation
468,13534.48,Relaxation
469,13386.64,Relaxation
470,13480.5,Relaxation
471,13561.57,Relaxation
472,13440.18,Relaxation
473,13480.5,Relaxation
474,13057.43,Relaxation
475,13333.33,Relaxation
476,13280.27,Relaxation
477,13711.64,Relaxation
478,13534.48,Relaxation
479,13697.92,Relaxation
480,13493.98,Relaxation
481,13507.46,Relaxation
482,13253.83,Relaxation
483,13413.38,Relaxation
484,13096.45,Relaxation
485,13280.27,Relaxation
486,13122.53,Relaxation
487,13057.43,Relaxation
488,12992.7,Relaxation
