df_hash,22ZHK4.RZ8R6V
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.9180
person_label,v103
date_time_start,2026-03-02_12-31-30.462000_+03
date_time_start_unix,1772440290.462
date_time_end,2026-03-02_12-44-24.912000_+03
length_difference_noticed,no

time,ble_sample_counter,ble_sample_amount,ble_packet_counter
5.949,211,74,2
6.325,285,74,3
6.630,359,74,4
7.022,433,74,5
7.412,507,74,6
7.706,581,74,7
8.143,655,74,8
8.533,729,74,9
8.829,803,74,10
9.215,877,74,11
9.557,951,74,12
10.044,1025,74,13
10.337,1099,74,14
10.629,1172,73,15
11.019,1246,74,16
11.507,1320,74,17
11.799,1394,74,18
12.189,1468,74,19
12.579,1542,74,20
12.823,1616,74,21
13.262,1690,74,22
13.554,1764,74,23
13.993,1838,74,24
14.487,1912,74,25
14.675,1986,74,26
15.069,2060,74,27
15.504,2134,74,28
15.752,2208,74,29
16.238,2282,74,30
16.723,2356,74,31
16.919,2430,74,32
17.308,2504,74,33
17.747,2578,74,34
17.990,2652,74,35
18.528,2726,74,36
18.673,2800,74,37
19.112,2874,74,38
19.550,2948,74,39
19.892,3022,74,40
20.330,3096,74,41
20.691,3170,74,42
20.968,3244,74,43
21.354,3318,74,44
21.744,3392,74,45
22.042,3466,74,46
22.475,3540,74,47
22.868,3614,74,48
23.158,3688,74,49
23.548,3762,74,50
23.840,3836,74,51
24.280,3910,74,52
24.770,3984,74,53
25.059,4058,74,54
25.452,4132,74,55
25.811,4206,74,56
26.231,4280,74,57
26.473,4354,74,58
26.960,4428,74,59
27.156,4502,74,60
27.597,4576,74,61
27.984,4650,74,62
28.277,4724,74,63
28.862,4798,74,64
28.959,4872,74,65
29.399,4946,74,66
29.788,5020,74,67
30.185,5094,74,68
30.666,5168,74,69
31.159,5242,74,70
31.233,5316,74,71
31.687,5390,74,72
32.031,5464,74,73
32.467,5538,74,74
32.812,5612,74,75
33.152,5686,74,76
33.396,5760,74,77
33.894,5834,74,78
34.127,5908,74,79
34.517,5982,74,80
35.010,6056,74,81
35.248,6130,74,82
35.784,6204,74,83
36.082,6278,74,84
36.320,6352,74,85
36.772,6426,74,86
37.199,6500,74,87
37.490,6574,74,88
37.991,6648,74,89
38.319,6722,74,90
38.563,6796,74,91
38.953,6870,74,92
39.250,6944,74,93
39.737,7018,74,94
40.123,7092,74,95
40.513,7166,74,96
40.805,7240,74,97
41.195,7314,74,98
41.594,7388,74,99
41.878,7462,74,100
42.558,7536,74,101
42.609,7610,74,102
43.057,7684,74,103
43.487,7758,74,104
43.825,7832,74,105
44.121,7906,74,106
44.769,7980,74,107
44.844,8054,74,108
45.298,8128,74,109
45.580,8202,74,110
45.951,8276,74,111
46.383,8350,74,112
46.607,8424,74,113
47.104,8498,74,114
47.435,8572,74,115
47.741,8646,74,116
48.180,8720,74,117
48.605,8794,74,118
48.898,8868,74,119
49.288,8942,74,120
49.772,9016,74,121
49.975,9090,74,122
50.507,9164,74,123
50.704,9238,74,124
51.579,9312,74,125
51.601,9386,74,126
51.921,9460,74,127
52.164,9534,74,128
52.749,9608,74,129
52.909,9682,74,130
53.285,9756,74,131
54.017,9830,74,132
54.163,9904,74,133
54.557,9978,74,134
54.708,10052,74,135
55.240,10126,74,136
55.528,10200,74,137
55.820,10274,74,138
56.310,10348,74,139
56.706,10422,74,140
57.005,10496,74,141
57.332,10570,74,142
57.731,10644,74,143
58.014,10718,74,144
58.453,10792,74,145
59.047,10866,74,146
59.135,10940,74,147
59.526,11014,74,148
59.915,11088,74,149
60.256,11162,74,150
60.651,11236,74,151
60.939,11310,74,152
61.483,11384,74,153
61.825,11458,74,154
62.060,11532,74,155
62.450,11606,74,156
63.232,11680,74,157
63.254,11754,74,158
63.719,11828,74,159
64.011,11902,74,160
64.303,11976,74,161
65.080,12050,74,162
65.102,12124,74,163
65.375,12198,74,164
65.814,12272,74,165
66.061,12346,74,166
66.549,12420,74,167
66.944,12494,74,168
67.179,12568,74,169
67.620,12642,74,170
68.012,12716,74,171
68.349,12790,74,172
68.838,12864,74,173
69.129,12938,74,174
69.519,13012,74,175
69.812,13086,74,176
70.202,13160,74,177
70.543,13234,74,178
70.933,13308,74,179
71.226,13382,74,180
71.616,13456,74,181
72.108,13530,74,182
72.444,13604,74,183
72.775,13678,74,184
73.180,13752,74,185
73.468,13826,74,186
73.907,13900,74,187
74.299,13974,74,188
74.589,14048,74,189
75.321,14122,74,190
75.367,14196,74,191
75.667,14270,74,192
76.105,14344,74,193
76.344,14418,74,194
76.841,14492,74,195
77.199,14566,74,196
77.471,14640,74,197
77.904,14714,74,198
78.344,14788,74,199
78.643,14862,74,200
79.028,14936,74,201
79.504,15010,74,202
79.708,15084,74,203
80.146,15158,74,204
80.439,15232,74,205
80.829,15306,74,206
81.219,15380,74,207
81.663,15454,74,208
82.075,15528,74,209
82.340,15602,74,210
82.636,15676,74,211
83.069,15750,74,212
83.467,15824,74,213
83.803,15898,74,214
84.144,15972,74,215
84.686,16046,74,216
84.854,16120,74,217
85.604,16194,74,218
85.668,16268,74,219
86.001,16342,74,220
86.387,16416,74,221
86.732,16490,74,222
87.094,16564,74,223
87.508,16638,74,224
87.995,16712,74,225
88.190,16786,74,226
88.635,16860,74,227
88.873,16934,74,228
89.315,17008,74,229
89.719,17082,74,230
90.003,17156,74,231
