Time (s),Resistance (Ω),Stage
99,11701.11,Normal
99,11678.14,Normal
100,11632.33,Normal
101,11529.97,Normal
103,11563.98,Normal
103,11518.66,Normal
104,11451.02,Normal
105,11406.17,Normal
107,11484.79,Normal
107,11507.35,Normal
108,11496.06,Normal
109,11473.52,Normal
110,11507.35,Normal
117,11957.1,Normal
117,12027.97,Normal
117,12004.3,Normal
117,12051.7,Normal
117,12039.83,Normal
117,12051.7,Normal
117,12063.58,Normal
118,12475.3,Normal
119,12737.37,Normal
120,12889.88,Normal
121,12954.04,Normal
122,12877.09,Normal
124,12915.5,Normal
124,12941.18,Normal
126,12864.32,Normal
126,12966.91,Normal
127,12864.32,Normal
128,12724.75,Normal
129,12674.42,Normal
130,12624.31,Normal
131,12524.75,Normal
133,12426.07,Normal
133,12450.66,Normal
134,12450.66,Normal
135,12438.36,Normal
137,12291.78,Normal
137,12255.43,Normal
138,12255.43,Normal
144,12462.97,Normal
145,12462.97,Normal
145,12561.98,Normal
145,12487.65,Normal
145,12475.3,Normal
145,12524.75,Normal
145,12450.66,Normal
146,12279.65,Normal
147,12255.43,Normal
148,12147.11,Normal
150,12004.3,Normal
150,12004.3,Normal
151,11886.69,Normal
152,11875,Normal
154,11863.32,Normal
154,11793.51,Normal
155,11875,Normal
156,11747.21,Normal
157,11701.11,Normal
158,11655.21,Normal
159,11632.33,Normal
160,11541.29,Normal
161,11529.97,Normal
162,11484.79,Normal
163,11439.79,Normal
164,11339.24,Normal
165,11317.02,Normal
167,11339.24,Normal
167,11261.68,Normal
168,11261.68,Normal
169,11151.86,Normal
171,11140.94,Normal
171,11239.63,Normal
172,11394.98,Normal
173,11451.02,Normal
175,11361.5,Normal
175,11428.57,Normal
176,11507.35,Normal
177,11507.35,Normal
178,11609.5,Normal
180,11439.79,Normal
180,11439.79,Normal
181,11518.66,Normal
182,11609.5,Normal
183,11507.35,Normal
184,11507.35,Normal
185,11383.81,Normal
186,11328.12,Normal
188,11339.24,Normal
188,11317.02,Normal
189,11394.98,Normal
190,11518.66,Normal
191,11507.35,Normal
192,11678.14,Normal
193,11689.62,Normal
194,11609.5,Normal
195,11518.66,Normal
197,11473.52,Normal
197,11507.35,Normal
198,11428.57,Normal
199,11620.91,Normal
201,11689.62,Normal
201,11609.5,Normal
202,11507.35,Normal
203,11496.06,Normal
204,11372.65,Normal
205,11317.02,Normal
206,11507.35,Normal
207,11541.29,Normal
208,11712.62,Normal
210,11724.14,Normal
210,11632.33,Normal
211,11563.98,Normal
212,11507.35,Normal
213,11473.52,Normal
214,11350.36,Normal
215,11328.12,Normal
216,11250.65,Normal
218,11173.73,Normal
218,11328.12,Normal
219,11507.35,Normal
220,12438.36,Normal
222,12877.09,Normal
222,12915.5,Normal
223,13267.04,Normal
224,13919.39,Normal
226,14031.69,Normal
226,14202.13,Normal
227,15076.55,Normal
228,15545.85,Normal
229,15593.75,Normal
231,15577.76,Normal
231,15498.13,Normal
232,15324.68,Normal
233,15015.27,Normal
235,14848.3,Normal
236,15787.15,Normal
236,16677.53,Normal
238,17990.43,Normal
238,17857.14,Normal
240,17336.45,Normal
240,17029.7,Normal
241,16712.33,Normal
242,17706.36,Normal
243,18086.42,Normal
244,17990.43,Normal
245,17464.79,Normal
246,17119.21,Normal
248,16958.53,Normal
248,16834.86,Normal
249,16677.53,Normal
250,16283.7,Normal
251,16266.84,Normal
252,16817.29,Normal
253,16782.21,Normal
254,16368.32,Normal
255,16099.43,Normal
257,15852.27,Normal
257,15738.53,Normal
258,15673.98,Normal
259,15609.76,Normal
260,15356.04,Stress
261,15324.68,Stress
262,15340.35,Stress
263,17612.95,Stress
264,20154.64,Stress
265,22269.5,Stress
266,22269.5,Stress
267,23238.64,Stress
268,23157.89,Stress
269,23955.22,Stress
270,23759.28,Stress
271,22812.5,Stress
272,23703.7,Stress
273,24096.59,Stress
274,25577.76,Stress
275,25393.26,Stress
276,23675.99,Stress
278,22397.15,Stress
278,21867.71,Stress
279,21427.47,Stress
280,21022.73,Stress
282,21451.61,Stress
282,21355.28,Stress
283,21917.38,Stress
284,26142.98,Stress
286,26858.69,Stress
286,26174.91,Stress
287,26497.33,Stress
288,24644.67,Stress
289,23374.08,Stress
291,22345.97,Stress
291,22269.5,Stress
292,22474.23,Stress
293,21967.21,Stress
295,21164.38,Stress
295,20812.64,Stress
296,20400.89,Stress
297,19978.04,Stress
299,19825.2,Stress
299,19630.97,Stress
300,19125.18,Stress
301,18656.4,Stress
303,18319.5,Stress
303,18163.69,Stress
304,18339.1,Stress
305,20066.08,Stress
306,20088.17,Stress
308,19208.27,Stress
308,18777.23,Stress
309,18757.02,Stress
310,18939.93,Stress
311,18736.84,Stress
312,18378.38,Stress
313,17933.15,Stress
314,17800.41,Stress
315,17800.41,Stress
316,17687.63,Stress
317,17520.16,Stress
318,17631.58,Stress
320,17876.11,Stress
321,18105.7,Stress
321,18777.23,Stress
322,19418.1,Stress
323,18817.73,Stress
325,18105.7,Stress
325,17933.15,Stress
326,17575.76,Stress
327,17538.67,Stress
329,17391.3,Stress
329,17575.76,Stress
330,17743.9,Stress
331,17520.16,Stress
333,18221.91,Stress
333,18280.39,Stress
334,18144.33,Stress
335,18736.84,Stress
336,18636.36,Stress
337,18125,Stress
338,18183.07,Stress
340,18319.5,Stress
340,18125,Stress
342,17557.2,Stress
342,17409.64,Stress
344,16958.53,Stress
344,17137.18,Stress
346,17838.21,Stress
346,17650.24,Stress
347,17245.51,Stress
348,18496.87,Stress
349,18939.93,Stress
350,18417.77,Stress
351,17819.29,Stress
352,17520.16,Stress
353,17318.21,Stress
355,17065.43,Stress
355,16923.08,Stress
356,16677.53,Stress
357,16300.58,Stress
359,16677.53,Stress
359,16677.53,Stress
360,16677.53,Stress
361,16233.18,Stress
363,16351.35,Stress
363,16747.22,Stress
364,16923.08,Stress
365,16677.53,Stress
367,16066.2,Stress
367,16216.39,Stress
369,16082.8,Stress
369,15934.14,Stress
371,15852.27,Stress
372,16283.7,Stress
372,16334.41,Stress
373,16000,Stress
374,15706.21,Stress
376,15852.27,Stress
376,16283.7,Stress
377,16677.53,Stress
378,16116.07,Stress
380,15868.6,Stress
380,16677.53,Stress
381,16940.79,Stress
382,16905.39,Stress
384,16940.79,Stress
384,17029.7,Stress
385,16677.53,Stress
386,16334.41,Stress
387,16132.74,Stress
389,16082.8,Stress
389,16834.86,Stress
390,18183.07,Stress
391,18757.02,Stress
393,19868.71,Stress
393,19781.82,Stress
394,19042.55,Stress
395,18417.77,Stress
396,18125,Stress
398,17538.67,Stress
398,17409.64,Stress
399,17029.7,Stress
400,16940.79,Stress
401,16694.92,Stress
402,16317.48,Stress
403,15967.03,Stress
405,15770.92,Stress
405,15852.27,Stress
406,16677.53,Stress
407,16677.53,Stress
408,16233.18,Stress
410,15852.27,Stress
410,15722.36,Stress
411,15514.02,Stress
412,15356.04,Stress
414,15340.35,Stress
414,15852.27,Stress
415,17354.71,Stress
416,17914.11,Stress
418,18616.35,Stress
418,18696.57,Stress
419,18183.07,Stress
420,19418.1,Stress
421,20789.47,Stress
423,20355.82,Stress
423,19825.2,Stress
424,19104.48,Stress
425,18757.02,Stress
427,18398.06,Stress
427,18221.91,Stress
428,18028.75,Stress
429,17631.58,Stress
431,17483.22,Stress
431,17245.51,Stress
432,17501.68,Stress
433,17538.67,Stress
435,17391.3,Stress
435,17101.26,Stress
436,16958.53,Stress
437,16729.77,Stress
438,16677.53,Stress
439,16694.92,Stress
440,17263.65,Relaxation
441,17173.19,Relaxation
442,17263.65,Relaxation
444,17743.9,Relaxation
444,17575.76,Relaxation
445,17227.39,Relaxation
446,17029.7,Relaxation
448,16782.21,Relaxation
448,16677.53,Relaxation
449,16677.53,Relaxation
450,16334.41,Relaxation
451,16677.53,Relaxation
453,16940.79,Relaxation
453,16923.08,Relaxation
454,16677.53,Relaxation
455,16677.53,Relaxation
457,16677.53,Relaxation
457,16317.48,Relaxation
458,16166.13,Relaxation
459,16099.43,Relaxation
461,15884.96,Relaxation
462,15917.72,Relaxation
462,15852.27,Relaxation
463,16016.52,Relaxation
465,17914.11,Relaxation
465,18496.87,Relaxation
466,18477.05,Relaxation
467,18339.1,Relaxation
469,17876.11,Relaxation
470,17781.55,Relaxation
470,17520.16,Relaxation
471,17191.24,Relaxation
472,17047.55,Relaxation
474,16834.86,Relaxation
474,16677.53,Relaxation
475,16677.53,Relaxation
476,16199.62,Relaxation
478,15950.57,Relaxation
478,15917.72,Relaxation
479,15852.27,Relaxation
480,15641.83,Relaxation
483,15340.35,Relaxation
483,15371.75,Relaxation
483,15418.99,Relaxation
484,15450.59,Relaxation
485,15340.35,Relaxation
486,15184.5,Relaxation
487,15015.27,Relaxation
488,14893.62,Relaxation
489,14848.3,Relaxation
491,14728.26,Relaxation
491,14653.82,Relaxation
492,14565.09,Relaxation
493,14624.17,Relaxation
494,14698.43,Relaxation
495,14609.37,Relaxation
496,14638.99,Relaxation
497,14698.43,Relaxation
498,14818.18,Relaxation
