Time (s),Resistance (Ω),Conductance (µS),Stage
1,12512.37,79.92091026719957,callibration
2,12426.07,80.47596705957717,callibration
3,12389.28,80.71494065837562,callibration
4,12377.05,80.7946966361128,callibration
5,12291.78,81.355182081033,callibration
6,12291.78,81.355182081033,callibration
7,12279.65,81.43554580138685,callibration
8,12255.43,81.59648417069006,callibration
9,12255.43,81.59648417069006,callibration
10,12291.78,81.355182081033,callibration
11,12413.79,80.55557569444947,callibration
12,12800.67,78.12091085857224,callibration
13,13306.77,75.14971702374055,callibration
14,13670.52,73.15010694545634,callibration
15,13905.43,71.9143528822913,callibration
16,13919.39,71.8422287183562,callibration
17,13794.31,72.49365861721246,callibration
18,13670.52,73.15010694545634,callibration
19,13507.46,74.0331638960989,callibration
20,13413.38,74.5524245193978,Normal stage
21,13293.51,75.22467730494053,Normal stage
22,13280.27,75.29967387711244,Normal stage
23,13280.27,75.29967387711244,Normal stage
24,13188,75.82650894752805,Normal stage
25,13096.45,76.35656991016648,Normal stage
26,13174.87,75.90207721214705,Normal stage
27,13174.87,75.90207721214705,Normal stage
28,13174.87,75.90207721214705,Normal stage
29,13174.87,75.90207721214705,Normal stage
30,13174.87,75.90207721214705,Normal stage
31,13148.67,76.05331946120786,Normal stage
32,13280.27,75.29967387711244,Normal stage
33,13188,75.82650894752805,Normal stage
34,13083.43,76.43255629448852,Normal stage
35,13070.42,76.50863552969223,Normal stage
36,13057.43,76.58474906624045,Normal stage
37,13031.5,76.73713693742087,Normal stage
38,12966.91,77.11937539475481,Normal stage
39,13018.55,76.81347001010097,Normal stage
40,13188,75.82650894752805,Normal stage
41,13188,75.82650894752805,Normal stage
42,13227.45,75.60036136972735,Normal stage
43,13201.13,75.7510910050882,Normal stage
44,13174.87,75.90207721214705,Normal stage
45,13070.42,76.50863552969223,Normal stage
46,13057.43,76.58474906624045,Normal stage
47,13057.43,76.58474906624045,Normal stage
48,13096.45,76.35656991016648,Normal stage
49,13267.04,75.37476332324316,Normal stage
50,13480.5,74.18122473202033,Normal stage
51,13359.95,74.85057953061201,Normal stage
52,13480.5,74.18122473202033,Normal stage
