Time (s),Resistance (Ω),Conductance (µS),Stage
1,11886.69,84.12770922771604,callibration
2,12027.97,83.13954890143557,callibration
3,12219.21,81.83835125184034,callibration
4,12255.43,81.59648417069006,callibration
5,12135.14,82.40531217604412,callibration
6,11980.68,83.46771635666757,callibration
7,12051.7,82.97584573130761,callibration
8,12004.3,83.30348291862083,callibration
9,12063.58,82.89413258750719,callibration
10,12075.47,82.81251164550946,callibration
11,12135.14,82.40531217604412,callibration
12,12063.58,82.89413258750719,callibration
13,12051.7,82.97584573130761,callibration
14,12063.58,82.89413258750719,callibration
15,12051.7,82.97584573130761,callibration
16,11898.4,84.04491360182881,callibration
17,11980.68,83.46771635666757,callibration
18,11875,84.21052631578948,callibration
19,11828.36,84.54257394938944,callibration
20,11712.62,85.37799399280433,Normal stage
21,11805.11,84.70907937325447,Normal stage
22,11828.36,84.54257394938944,Normal stage
23,11724.14,85.29410259515838,Normal stage
24,11666.67,85.71426122449678,Normal stage
25,11643.76,85.88291067490226,Normal stage
26,11620.91,86.05178079857774,Normal stage
27,11781.91,84.87588175431658,Normal stage
28,11816.73,84.6257805670435,Normal stage
29,11816.73,84.6257805670435,Normal stage
30,11840,84.45945945945947,Normal stage
31,11840,84.45945945945947,Normal stage
32,11828.36,84.54257394938944,Normal stage
33,11828.36,84.54257394938944,Normal stage
34,11828.36,84.54257394938944,Normal stage
35,11828.36,84.54257394938944,Normal stage
36,11840,84.45945945945947,Normal stage
37,11758.77,85.04290839943293,Normal stage
38,11689.62,85.54598010884871,Normal stage
39,11712.62,85.37799399280433,Normal stage
40,11758.77,85.04290839943293,Normal stage
41,11875,84.21052631578948,Normal stage
42,11851.65,84.37643703619328,Normal stage
43,11816.73,84.6257805670435,Normal stage
44,11701.11,85.46197753888306,Normal stage
45,11724.14,85.29410259515838,Normal stage
46,11724.14,85.29410259515838,Normal stage
47,11712.62,85.37799399280433,Normal stage
48,11620.91,86.05178079857774,Normal stage
49,11666.67,85.71426122449678,Normal stage
50,11609.5,86.13635384814161,Normal stage
51,11620.91,86.05178079857774,Normal stage
52,11643.76,85.88291067490226,Normal stage
53,11701.11,85.46197753888306,Normal stage
54,11747.21,85.12659601726709,Normal stage
55,11689.62,85.54598010884871,Normal stage
56,11701.11,85.46197753888306,Normal stage
57,11586.72,86.3057016998771,Normal stage
58,11609.5,86.13635384814161,Normal stage
59,11643.76,85.88291067490226,Normal stage
60,11575.34,86.39055094709961,Normal stage
61,11666.67,85.71426122449678,Normal stage
62,11689.62,85.54598010884871,Normal stage
63,11689.62,85.54598010884871,Normal stage
64,11701.11,85.46197753888306,Normal stage
65,11643.76,85.88291067490226,Normal stage
66,11620.91,86.05178079857774,Normal stage
67,11701.11,85.46197753888306,Normal stage
68,11655.21,85.79853988044833,Normal stage
69,11758.77,85.04290839943293,Normal stage
70,11735.67,85.2103032890325,Normal stage
71,11758.77,85.04290839943293,Normal stage
72,11620.91,86.05178079857774,Normal stage
73,11643.76,85.88291067490226,Normal stage
74,11666.67,85.71426122449678,Normal stage
75,11655.21,85.79853988044833,Normal stage
