df_hash,22ZHK4.N2SGV4
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.H46Y
person_label,V75
date_time_start,2025-11-03_13-45-05.246000_+03
date_time_start_unix,1762163105.246
date_time_end,2025-11-03_13-53-22.723000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.713,-0.408,0.910,-0.154
4.723,-0.410,0.912,-0.156
4.732,-0.414,0.910,-0.156
4.742,-0.410,0.910,-0.158
4.752,-0.410,0.910,-0.156
4.762,-0.410,0.912,-0.156
4.772,-0.408,0.914,-0.154
4.782,-0.408,0.912,-0.154
4.792,-0.410,0.912,-0.156
4.802,-0.412,0.914,-0.154
4.812,-0.410,0.912,-0.154
4.822,-0.408,0.912,-0.154
4.832,-0.410,0.908,-0.154
4.842,-0.410,0.908,-0.158
4.852,-0.412,0.908,-0.158
4.861,-0.410,0.908,-0.154
4.871,-0.410,0.910,-0.154
4.881,-0.406,0.910,-0.154
4.891,-0.412,0.912,-0.152
4.901,-0.408,0.914,-0.154
4.911,-0.412,0.914,-0.152
4.921,-0.410,0.912,-0.152
4.931,-0.410,0.910,-0.152
4.941,-0.408,0.912,-0.150
4.951,-0.410,0.912,-0.152
4.961,-0.412,0.910,-0.156
4.971,-0.412,0.914,-0.152
4.981,-0.406,0.910,-0.150
4.990,-0.404,0.912,-0.156
5.000,-0.404,0.912,-0.156
5.010,-0.404,0.916,-0.152
5.020,-0.406,0.912,-0.158
5.030,-0.406,0.910,-0.152
5.040,-0.408,0.910,-0.156
5.050,-0.404,0.910,-0.154
5.060,-0.402,0.912,-0.154
5.070,-0.400,0.914,-0.156
5.080,-0.406,0.918,-0.154
5.090,-0.406,0.920,-0.156
5.100,-0.406,0.912,-0.154
5.109,-0.402,0.912,-0.158
5.119,-0.404,0.910,-0.160
5.129,-0.406,0.910,-0.154
5.139,-0.406,0.910,-0.156
5.149,-0.408,0.908,-0.158
5.159,-0.408,0.914,-0.158
5.169,-0.408,0.912,-0.156
5.179,-0.406,0.912,-0.158
5.189,-0.406,0.912,-0.158
5.199,-0.408,0.910,-0.160
5.209,-0.408,0.912,-0.158
5.219,-0.410,0.912,-0.164
5.229,-0.408,0.910,-0.160
5.238,-0.408,0.914,-0.158
5.248,-0.406,0.914,-0.162
5.258,-0.404,0.912,-0.156
5.268,-0.404,0.912,-0.158
5.278,-0.402,0.912,-0.160
5.288,-0.402,0.916,-0.158
5.298,-0.406,0.914,-0.158
5.308,-0.406,0.912,-0.158
5.318,-0.408,0.910,-0.160
5.328,-0.410,0.912,-0.160
5.338,-0.408,0.912,-0.160
5.348,-0.408,0.912,-0.156
5.358,-0.408,0.914,-0.154
5.367,-0.408,0.910,-0.158
5.377,-0.408,0.912,-0.156
5.387,-0.408,0.912,-0.156
5.397,-0.410,0.910,-0.158
5.407,-0.412,0.910,-0.156
5.417,-0.412,0.908,-0.154
5.427,-0.410,0.912,-0.156
5.437,-0.412,0.914,-0.152
5.447,-0.412,0.916,-0.156
5.457,-0.408,0.914,-0.158
5.467,-0.408,0.914,-0.154
5.477,-0.404,0.910,-0.152
5.486,-0.402,0.912,-0.154
5.496,-0.400,0.912,-0.152
5.506,-0.402,0.914,-0.154
5.516,-0.406,0.914,-0.154
5.526,-0.404,0.916,-0.156
5.536,-0.408,0.912,-0.156
5.546,-0.408,0.912,-0.156
5.556,-0.410,0.912,-0.158
5.566,-0.404,0.910,-0.158
5.576,-0.408,0.914,-0.160
5.586,-0.412,0.916,-0.160
5.596,-0.414,0.916,-0.160
5.606,-0.410,0.916,-0.156
5.615,-0.410,0.914,-0.154
5.625,-0.408,0.912,-0.158
5.635,-0.402,0.908,-0.156
5.645,-0.402,0.906,-0.154
5.655,-0.402,0.910,-0.154
5.665,-0.402,0.908,-0.152
5.675,-0.402,0.914,-0.152
5.685,-0.402,0.914,-0.152
5.695,-0.406,0.918,-0.156
5.705,-0.404,0.916,-0.154
5.715,-0.404,0.918,-0.154
5.725,-0.412,0.914,-0.154
5.734,-0.410,0.910,-0.156
5.744,-0.408,0.910,-0.152
5.754,-0.410,0.910,-0.154
5.764,-0.410,0.910,-0.156
5.774,-0.410,0.912,-0.154
5.784,-0.406,0.912,-0.154
5.794,-0.402,0.910,-0.152
5.804,-0.402,0.912,-0.158
5.814,-0.404,0.910,-0.156
5.824,-0.406,0.910,-0.158
5.834,-0.408,0.912,-0.154
5.844,-0.408,0.914,-0.156
5.854,-0.404,0.916,-0.154
5.863,-0.402,0.914,-0.156
5.873,-0.402,0.918,-0.156
5.883,-0.402,0.916,-0.154
5.893,-0.402,0.914,-0.162
5.903,-0.402,0.912,-0.156
5.913,-0.402,0.912,-0.158
5.923,-0.400,0.914,-0.156
5.933,-0.406,0.912,-0.156
5.943,-0.406,0.910,-0.158
5.953,-0.404,0.912,-0.160
5.963,-0.404,0.914,-0.160
5.973,-0.402,0.912,-0.156
5.983,-0.404,0.914,-0.156
5.992,-0.408,0.916,-0.156
6.002,-0.404,0.910,-0.158
6.012,-0.406,0.912,-0.158
6.022,-0.406,0.914,-0.158
6.032,-0.406,0.914,-0.158
6.042,-0.404,0.912,-0.158
6.052,-0.404,0.914,-0.156
6.062,-0.402,0.916,-0.154
6.072,-0.402,0.910,-0.158
6.082,-0.404,0.906,-0.156
6.092,-0.406,0.912,-0.156
6.102,-0.404,0.910,-0.154
6.111,-0.406,0.916,-0.154
6.121,-0.408,0.914,-0.156
6.131,-0.410,0.916,-0.152
6.141,-0.410,0.914,-0.152
6.151,-0.408,0.914,-0.156
6.161,-0.410,0.910,-0.154
6.171,-0.408,0.912,-0.154
6.181,-0.410,0.910,-0.156
6.191,-0.410,0.908,-0.156
6.201,-0.410,0.912,-0.154
6.211,-0.412,0.914,-0.152
6.221,-0.408,0.908,-0.152
6.231,-0.412,0.910,-0.152
6.240,-0.410,0.914,-0.152
6.250,-0.410,0.912,-0.150
6.260,-0.406,0.912,-0.156
6.270,-0.404,0.912,-0.150
6.280,-0.408,0.914,-0.152
6.290,-0.410,0.912,-0.154
6.300,-0.408,0.914,-0.156
6.310,-0.408,0.910,-0.152
6.320,-0.410,0.908,-0.156
6.330,-0.414,0.906,-0.156
6.340,-0.416,0.914,-0.156
6.350,-0.412,0.918,-0.154
6.360,-0.412,0.918,-0.154
6.369,-0.412,0.916,-0.154
6.379,-0.410,0.914,-0.154
6.389,-0.408,0.912,-0.150
6.399,-0.408,0.908,-0.152
6.409,-0.406,0.906,-0.152
6.419,-0.406,0.906,-0.154
6.429,-0.408,0.906,-0.154
6.439,-0.410,0.910,-0.154
6.449,-0.406,0.912,-0.154
6.459,-0.410,0.916,-0.154
6.469,-0.412,0.916,-0.156
6.479,-0.412,0.914,-0.150
6.488,-0.414,0.914,-0.154
6.498,-0.414,0.912,-0.156
6.508,-0.414,0.910,-0.152
6.518,-0.412,0.910,-0.158
6.528,-0.416,0.912,-0.156
6.538,-0.414,0.912,-0.154
6.548,-0.414,0.912,-0.152
6.558,-0.410,0.914,-0.152
6.568,-0.410,0.914,-0.152
6.578,-0.406,0.912,-0.154
6.588,-0.408,0.908,-0.154
6.598,-0.406,0.908,-0.154
6.608,-0.406,0.906,-0.154
6.617,-0.408,0.910,-0.154
6.627,-0.406,0.916,-0.152
6.637,-0.406,0.916,-0.154
6.647,-0.410,0.918,-0.152
6.657,-0.410,0.916,-0.154
6.667,-0.410,0.918,-0.154
6.677,-0.408,0.912,-0.156
6.687,-0.406,0.912,-0.154
6.697,-0.408,0.910,-0.154
6.707,-0.408,0.912,-0.156
6.717,-0.408,0.910,-0.158
6.727,-0.408,0.910,-0.156
6.737,-0.408,0.908,-0.154
6.746,-0.410,0.912,-0.156
6.756,-0.410,0.910,-0.156
6.766,-0.410,0.910,-0.154
6.776,-0.414,0.912,-0.154
6.786,-0.410,0.910,-0.154
6.796,-0.412,0.910,-0.158
6.806,-0.414,0.914,-0.154
6.816,-0.412,0.912,-0.156
6.826,-0.410,0.912,-0.154
6.836,-0.410,0.912,-0.156
6.846,-0.410,0.910,-0.154
6.856,-0.408,0.910,-0.154
6.865,-0.412,0.914,-0.152
6.875,-0.414,0.912,-0.154
6.885,-0.416,0.914,-0.150
6.895,-0.414,0.912,-0.154
6.905,-0.416,0.912,-0.154
6.915,-0.416,0.908,-0.152
6.925,-0.414,0.908,-0.154
6.935,-0.416,0.908,-0.154
6.945,-0.414,0.910,-0.150
6.955,-0.416,0.906,-0.154
6.965,-0.416,0.910,-0.152
6.975,-0.418,0.912,-0.152
6.985,-0.416,0.912,-0.150
6.994,-0.414,0.910,-0.152
7.004,-0.416,0.908,-0.150
7.014,-0.414,0.912,-0.152
7.024,-0.412,0.910,-0.152
7.034,-0.414,0.912,-0.152
7.044,-0.416,0.912,-0.148
7.054,-0.416,0.910,-0.152
7.064,-0.414,0.906,-0.150
7.074,-0.412,0.912,-0.150
7.084,-0.414,0.910,-0.152
7.094,-0.414,0.910,-0.152
7.104,-0.414,0.912,-0.150
7.113,-0.418,0.908,-0.150
7.123,-0.416,0.906,-0.150
7.133,-0.418,0.908,-0.152
7.143,-0.418,0.912,-0.154
7.153,-0.416,0.918,-0.152
7.163,-0.416,0.914,-0.152
7.173,-0.418,0.914,-0.154
7.183,-0.416,0.914,-0.152
7.193,-0.418,0.908,-0.150
7.203,-0.416,0.906,-0.154
7.213,-0.414,0.906,-0.154
