Time (s),Resistance (Ω),Conductance (µS),Stage
164,70.2703,14230.76321006172,Normal stage
165,70.6961,14145.051848687552,Normal stage
166,70.5539,14173.560922925593,Normal stage
167,69.8465,14317.109661901453,Normal stage
168,73.0038,13697.917094726576,Normal stage
169,73.1501,13670.521297988658,Normal stage
170,73.2967,13643.179024430841,Normal stage
171,70.0581,14273.866976124104,Normal stage
172,69.917,14302.6731696154,Normal stage
173,69.917,14302.6731696154,Normal stage
174,70.9098,14102.423078333319,Normal stage
175,70.0581,14273.866976124104,Normal stage
176,73.0038,13697.917094726576,Normal stage
177,73.0038,13697.917094726576,Normal stage
178,73.517,13602.296067576208,Normal stage
179,73.9592,13520.968317667039,Normal stage
180,73.8853,13534.491976076433,Normal stage
181,71.0526,14074.080329220888,Normal stage
182,72.0588,13877.555551854872,Normal stage
183,70.7673,14130.820308249713,Normal stage
184,70.5539,14173.560922925593,Normal stage
185,71.4106,14003.523286458872,Normal stage
186,74.4781,13426.765720392974,Normal stage
187,72.7848,13739.132346314065,Normal stage
188,74.4037,13440.191818417632,Normal stage
189,71.1957,14045.792091376305,Normal stage
190,72.3485,13821.986634138924,Normal stage
191,71.5543,13975.40050003983,Normal stage
192,71.6981,13947.370990305184,Normal stage
193,71.9144,13905.420889279476,Normal stage
194,71.7701,13933.37894192707,Normal stage
195,73.2234,13656.836475771406,Normal stage
196,72.7848,13739.132346314065,Normal stage
197,75.2246,13293.523661142764,Normal stage
198,74.9252,13346.644386668302,Normal stage
199,76.2048,13122.532963802803,Normal stage
200,74.1812,13480.504494400197,Normal stage
201,73.6641,13575.133613252587,Normal stage
202,73.2967,13643.179024430841,Normal stage
203,71.9866,13891.474246595895,Normal stage
204,74.1812,13480.504494400197,Normal stage
205,72.8577,13725.385237250148,Normal stage
206,75.9021,13174.866044549492,Normal stage
207,76.4326,13083.422518663503,Normal stage
208,74.8506,13359.946346455474,Normal stage
209,75.7511,13201.128432458407,Normal stage
210,75.9021,13174.866044549492,Normal stage
211,73.8115,13548.024359347799,Normal stage
212,74.1812,13480.504494400197,Normal stage
213,73.517,13602.296067576208,Normal stage
214,75.7511,13201.128432458407,Normal stage
215,74.0331,13507.471657947592,Normal stage
216,76.9663,12992.6994022059,Normal stage
217,75.9021,13174.866044549492,Normal stage
218,75.9021,13174.866044549492,Normal stage
219,75.2246,13293.523661142764,Normal stage
220,74.1812,13480.504494400197,Normal stage
221,76.5847,13057.438365626555,Normal stage
222,74.7759,13373.2927320166,Normal stage
223,75.6003,13227.460737589665,Normal stage
224,74.9252,13346.644386668302,Normal stage
225,75.9021,13174.866044549492,Normal stage
226,77.5802,12889.886852573209,Normal stage
227,77.8116,12851.554266973048,Normal stage
228,75.5251,13240.63126033597,Normal stage
229,78.1984,12787.985431926994,Normal stage
230,75.8265,13188.001556184185,Normal stage
231,75.1497,13306.773014396598,Normal stage
232,74.5524,13413.384411501173,Normal stage
233,76.8135,13018.544917234602,Normal stage
234,76.129,13135.598786270672,Normal stage
235,75.5251,13240.63126033597,Normal stage
236,78.9773,12661.866131154142,Normal stage
237,76.5847,13057.438365626555,Normal stage
238,79.2123,12624.3020339013,Normal stage
239,76.5847,13057.438365626555,Normal stage
240,75.6003,13227.460737589665,Normal stage
241,75.2246,13293.523661142764,Normal stage
242,78.587,12724.750913000878,Normal stage
243,76.2048,13122.532963802803,Normal stage
244,78.276,12775.307884920028,Normal stage
245,77.8116,12851.554266973048,Normal stage
246,79.1339,12636.809256210045,Normal stage
247,76.4326,13083.422518663503,Normal stage
248,78.276,12775.307884920028,Normal stage
249,76.5847,13057.438365626555,Normal stage
250,75.7511,13201.128432458407,Normal stage
251,75.5251,13240.63126033597,Normal stage
252,78.821,12686.974283503127,Normal stage
253,77.7344,12864.317470772272,Normal stage
254,76.5847,13057.438365626555,Normal stage
255,78.3537,12762.639160626748,Normal stage
256,77.2727,12941.181038063894,Normal stage
257,76.5847,13057.438365626555,Normal stage
258,76.9663,12992.6994022059,Normal stage
259,76.6609,13044.459431078947,Normal stage
260,73.0038,13697.917094726576,Stress
261,73.517,13602.296067576208,Stress
262,73.8115,13548.024359347799,Stress
263,73.2967,13643.179024430841,Stress
264,74.7014,13386.62996945171,Stress
265,71.7701,13933.37894192707,Stress
266,71.0526,14074.080329220888,Stress
267,71.1957,14045.792091376305,Stress
268,72.276,13835.851458298745,Stress
269,71.6981,13947.370990305184,Stress
270,74.3295,13453.60859416517,Stress
271,72.5664,13780.482427128809,Stress
272,72.6391,13766.690391263108,Stress
273,71.4106,14003.523286458872,Stress
274,72.6391,13766.690391263108,Stress
275,70.6961,14145.051848687552,Stress
276,70.4829,14187.838468621467,Stress
277,71.8422,13919.39556416702,Stress
278,69.7058,14346.008510052248,Stress
279,72.2035,13849.744125977271,Stress
280,70.7673,14130.820308249713,Stress
281,72.2035,13849.744125977271,Stress
282,72.9307,13711.646809916812,Stress
283,73.1501,13670.521297988658,Stress
284,71.3389,14017.597692142715,Stress
285,71.8422,13919.39556416702,Stress
286,69.495,14389.524426217713,Stress
287,71.9144,13905.420889279476,Stress
288,71.4824,13989.457544794242,Stress
289,71.9144,13905.420889279476,Stress
290,69.5652,14375.003593750898,Stress
291,70.3411,14216.439606432086,Stress
292,70.3411,14216.439606432086,Stress
293,71.8422,13919.39556416702,Stress
294,68.5185,14594.598539080685,Stress
295,68.4492,14609.374543457045,Stress
296,68.3799,14624.180497485371,Stress
297,68.866,14520.953736241396,Stress
298,68.4492,14609.374543457045,Stress
299,69.6355,14360.491416016257,Stress
300,68.3107,14638.995062266966,Stress
301,69.4249,14404.053876923123,Stress
302,70.7673,14130.820308249713,Stress
303,70.625,14159.29203539823,Stress
304,69.495,14389.524426217713,Stress
305,68.7964,14535.644306969549,Stress
306,70.625,14159.29203539823,Stress
307,67.6904,14773.143606774373,Stress
308,68.866,14520.953736241396,Stress
309,67.9655,14713.347212924202,Stress
310,69.5652,14375.003593750898,Stress
311,69.145,14462.36170366621,Stress
312,71.1241,14059.931865570179,Stress
313,71.4824,13989.457544794242,Stress
314,71.6261,13961.391168861632,Stress
315,70.4829,14187.838468621467,Stress
316,69.917,14302.6731696154,Stress
317,68.5185,14594.598539080685,Stress
318,68.1725,14668.671385089296,Stress
319,68.7964,14535.644306969549,Stress
320,69.0751,14476.996775972817,Stress
321,69.3548,14418.612698760577,Stress
322,69.145,14462.36170366621,Stress
323,71.5543,13975.40050003983,Stress
324,71.7701,13933.37894192707,Stress
325,69.7058,14346.008510052248,Stress
326,70.0581,14273.866976124104,Stress
327,68.4492,14609.374543457045,Stress
328,67.7591,14758.165323919591,Stress
329,68.7964,14535.644306969549,Stress
330,67.6904,14773.143606774373,Stress
331,69.495,14389.524426217713,Stress
332,68.6573,14565.093588008847,Stress
333,69.5652,14375.003593750898,Stress
334,67.4162,14833.229995164365,Stress
335,68.1034,14683.554712393216,Stress
336,64.9215,15403.217732184254,Stress
337,64.9879,15387.479823167083,Stress
338,67.3478,14848.294970288562,Stress
339,66.9384,14939.108194997192,Stress
340,64.3258,15545.861847034937,Stress
341,66.1932,15107.29198769662,Stress
342,66.3958,15061.193629717543,Stress
343,63.4731,15754.705536676167,Stress
344,63.3426,15787.163772879549,Stress
345,63.1474,15835.964742808097,Stress
346,64.1283,15593.739425495454,Stress
347,63.0824,15852.28209453033,Stress
348,66.3958,15061.193629717543,Stress
349,63.2124,15819.680948674628,Stress
350,65.9911,15153.558585930525,Stress
351,65.9238,15169.028484401688,Stress
352,66.7345,14984.753013808451,Stress
353,65.8566,15184.506943875025,Stress
354,64.1283,15593.739425495454,Stress
355,63.2775,15803.405633914108,Stress
356,63.2124,15819.680948674628,Stress
357,63.5383,15738.538802580491,Stress
358,62.8878,15901.335394146403,Stress
359,64.9879,15387.479823167083,Stress
360,63.0175,15868.607926369657,Stress
361,64.7225,15450.577465332768,Stress
362,63.6037,15722.355774899888,Stress
363,65.1876,15340.340801011234,Stress
364,62.7583,15934.147355807918,Stress
365,61.7299,16199.605053628791,Stress
366,59.9609,16677.53486021724,Stress
367,63.5383,15738.538802580491,Stress
368,61.157,16351.357980280263,Stress
369,63.4731,15754.705536676167,Stress
370,63.8655,15657.906068221497,Stress
371,59.9609,16677.53486021724,Stress
372,62.4355,16016.529057987846,Stress
373,59.8985,16694.908887534744,Stress
374,59.9609,16677.53486021724,Stress
375,58.2915,17155.159843201836,Stress
376,58.3527,17137.167603212878,Stress
377,59.7737,16729.765766549503,Stress
378,57.1977,17483.22047914514,Stress
379,58.1692,17191.228347647895,Stress
380,59.0291,16940.79699673551,Stress
381,59.7114,16747.220798708455,Stress
382,58.598,17065.428854227106,Stress
383,59.4005,16834.875127313742,Stress
384,59.9609,16677.53486021724,Stress
385,59.4626,16817.29355931291,Stress
386,57.8643,17281.81279303474,Stress
387,59.0291,16940.79699673551,Stress
388,59.9609,16677.53486021724,Stress
389,57.8035,17299.99048500523,Stress
390,57.2581,17464.77790915172,Stress
391,58.5366,17083.329062501067,Stress
392,57.1977,17483.22047914514,Stress
393,57.1374,17501.67140961962,Stress
394,58.2303,17173.189902851263,Stress
395,58.2303,17173.189902851263,Stress
396,55.7626,17933.166674437707,Stress
397,56.2977,17762.714995461625,Stress
398,58.2303,17173.189902851263,Stress
399,57.5,17391.304347826088,Stress
400,57.0771,17520.161325645484,Stress
401,54.9962,18183.07446696317,Stress
402,54.5866,18319.514313036532,Stress
403,54.645,18299.935950224175,Stress
404,55.2901,18086.420534598416,Stress
405,54.9376,18202.4697110904,Stress
406,56.1189,17819.308646463134,Stress
407,54.1792,18457.267733742836,Stress
408,50.4961,19803.50957796741,Stress
409,50.3856,19846.940395668607,Stress
410,51.2745,19502.871797872234,Stress
411,49.7258,20110.284801853362,Stress
412,50.055,19978.02417340925,Stress
413,50.6068,19760.19033015326,Stress
414,48.855,20468.734008801555,Stress
415,49.7258,20110.284801853362,Stress
416,49.7258,20110.284801853362,Stress
417,50.9399,19630.97689630329,Stress
418,49.1803,20333.34485556208,Stress
419,48.6928,20536.917162290934,Stress
420,47.8339,20905.675681890876,Stress
421,47.674,20975.793933800393,Stress
422,49.6711,20132.431131986203,Stress
423,50.3304,19868.707580309318,Stress
424,50.2752,19890.522563808794,Stress
425,48.9091,20446.092853886086,Stress
426,49.6711,20132.431131986203,Stress
427,49.6711,20132.431131986203,Stress
428,50.8843,19652.427173018004,Stress
429,49.5617,20176.870446332552,Stress
430,49.2347,20310.87830331047,Stress
431,50.6623,19738.543256030618,Stress
432,51.6667,19354.826222692758,Stress
433,50.2752,19890.522563808794,Stress
434,51.4983,19418.116714532323,Stress
435,50.7732,19695.429872452394,Stress
436,50.8843,19652.427173018004,Stress
437,49.7258,20110.284801853362,Stress
438,49.3435,20266.093811748255,Stress
439,49.5071,20199.122954081333,Stress
440,49.4526,20221.38370884443,Relaxation
441,51.7791,19312.811539791153,Relaxation
442,50.6623,19738.543256030618,Relaxation
443,51.6667,19354.826222692758,Relaxation
444,51.4983,19418.116714532323,Relaxation
445,50.9956,19609.534940269357,Relaxation
446,48.9633,20423.46002005584,Relaxation
447,49.3435,20266.093811748255,Relaxation
448,48.7468,20514.167083788063,Relaxation
449,50.8843,19652.427173018004,Relaxation
450,49.6164,20154.626292919278,Relaxation
451,48.8009,20491.425363056827,Relaxation
452,49.2347,20310.87830331047,Relaxation
453,50.7177,19716.98243414035,Relaxation
454,51.6105,19375.902190445744,Relaxation
455,49.7258,20110.284801853362,Relaxation
456,49.1803,20333.34485556208,Relaxation
457,49.6711,20132.431131986203,Relaxation
458,50,20000,Relaxation
459,49.6711,20132.431131986203,Relaxation
460,51.4983,19418.116714532323,Relaxation
461,50.6068,19760.19033015326,Relaxation
462,52.0045,19229.105173590746,Relaxation
463,49.3435,20266.093811748255,Relaxation
464,48.0477,20812.650761638954,Relaxation
465,47.4613,21069.79791956815,Relaxation
466,46.4069,21548.51972443753,Relaxation
467,46.9849,21283.433613778045,Relaxation
468,46.3022,21597.245919200384,Relaxation
469,46.4069,21548.51972443753,Relaxation
470,47.9942,20835.85099866234,Relaxation
471,48.1013,20789.458912752878,Relaxation
472,48.6388,20559.71775619464,Relaxation
473,49.1803,20333.34485556208,Relaxation
474,48.531,20605.386247965216,Relaxation
475,48.8009,20491.425363056827,Relaxation
476,46.6691,21427.454139891277,Relaxation
477,47.0377,21259.54287730905,Relaxation
478,47.3022,21140.665761846172,Relaxation
479,47.3552,21117.00510186843,Relaxation
480,46.4592,21524.262148293557,Relaxation
481,45.9373,21768.80225873092,Relaxation
482,45.3158,22067.358404794795,Relaxation
483,43.3322,23077.52664300451,Relaxation
484,44.5464,22448.50313381104,Relaxation
485,43.9873,22733.834538605464,Relaxation
486,44.1394,22655.495996773854,Relaxation
487,46.1978,21646.052409422093,Relaxation
488,45.4707,21992.183977814282,Relaxation
489,46.3022,21597.245919200384,Relaxation
490,46.3022,21597.245919200384,Relaxation
491,45.1613,22142.8523979602,Relaxation
492,45.6777,21892.520858099248,Relaxation
493,45.0584,22193.42009481029,Relaxation
494,44.5464,22448.50313381104,Relaxation
495,44.4444,22500.0225000225,Relaxation
496,44.9558,22244.07084291682,Relaxation
497,44.5975,22422.78154605079,Relaxation
498,45.3158,22067.358404794795,Relaxation
499,43.9873,22733.834538605464,Relaxation
