df_hash,22ZHK4.DL526H
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.VAEV
person_label,V69
date_time_start,2025-11-03_11-46-34.998000_+03
date_time_start_unix,1762155994.998
date_time_end,2025-11-03_11-55-22.325000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.128,144206,168,182756
5.133,144177,168,182720
5.138,144164,168,182712
5.143,144162,168,182693
5.148,144139,168,182702
5.153,144135,168,182692
5.158,144112,168,182683
5.163,144111,168,182675
5.168,144097,168,182693
5.172,144072,168,182649
5.177,144059,168,182645
5.182,144055,168,182623
5.187,144032,168,182608
5.192,144034,168,182613
5.197,144017,168,182597
5.202,144019,168,182602
5.207,143996,168,182584
5.212,143985,168,182597
5.217,143992,168,182573
5.222,143962,168,182564
5.227,143970,168,182558
5.232,143958,168,182570
5.237,143951,168,182560
5.242,143951,168,182569
5.247,143939,168,182547
5.252,143932,168,182524
5.257,143929,168,182512
5.262,143906,168,182525
5.267,143900,168,182513
5.272,143889,168,182492
5.277,143892,168,182508
5.282,143893,168,182504
5.287,143874,168,182501
5.292,143883,168,182507
5.297,143883,168,182507
5.301,143879,168,182510
5.306,143899,168,182518
5.311,143903,168,182517
5.316,143892,168,182519
5.321,143904,168,182554
5.326,143904,168,182557
5.331,143923,168,182586
5.336,143903,168,182562
5.341,143902,168,182556
5.346,143906,168,182555
5.351,143905,168,182562
5.356,143892,168,182566
5.361,143909,168,182573
5.366,143906,168,182563
5.371,143901,168,182576
5.376,143911,168,182560
5.381,143910,168,182547
5.386,143900,168,182555
5.391,143881,168,182546
5.396,143904,168,182552
5.401,143881,168,182554
5.406,143889,168,182545
5.411,143886,168,182547
5.416,143909,168,182565
5.421,143896,168,182580
5.426,143903,168,182580
5.430,143893,168,182562
5.435,143889,168,182557
5.440,143889,168,182565
5.445,143871,168,182549
5.450,143878,168,182548
5.455,143881,168,182558
5.460,143878,168,182555
5.465,143881,168,182564
5.470,143880,168,182583
5.475,143894,168,182589
5.480,143887,168,182582
5.485,143904,168,182603
5.490,143909,168,182615
5.495,143923,168,182634
5.500,143929,168,182660
5.505,143938,168,182656
5.510,143956,168,182667
5.515,143955,168,182675
5.520,143950,168,182659
5.525,143945,168,182663
5.530,143950,168,182674
5.535,143939,168,182665
5.540,143952,168,182659
5.545,143946,168,182677
5.550,143958,168,182670
5.555,143955,168,182659
5.559,143933,168,182642
5.564,143935,168,182645
5.569,143931,168,182641
5.574,143933,168,182629
5.579,143937,168,182648
5.584,143933,168,182647
5.589,143939,168,182655
5.594,143939,168,182643
5.599,143928,168,182638
5.604,143939,168,182634
5.609,143925,168,182641
5.614,143937,168,182645
5.619,143940,168,182633
5.624,143948,168,182648
5.629,143946,168,182660
5.634,143946,168,182661
5.639,143961,168,182665
5.644,143965,168,182658
5.649,143938,168,182660
5.654,143958,168,182652
5.659,143956,168,182655
5.664,143946,168,182639
5.669,143962,168,182657
5.674,143972,168,182662
5.679,143974,168,182674
5.684,143962,168,182684
5.688,143971,168,182677
5.693,143973,168,182671
5.698,143993,168,182688
5.703,143993,168,182700
5.708,143995,168,182703
5.713,144016,168,182686
5.718,144012,168,182702
5.723,144014,168,182721
5.728,144009,168,182743
5.733,144037,168,182756
5.738,144053,168,182771
5.743,144056,168,182788
5.748,144091,168,182815
5.753,144094,168,182829
5.758,144124,168,182862
5.763,144141,168,182899
5.768,144170,168,182935
5.773,144196,168,182965
5.778,144213,168,183004
5.783,144236,168,183022
5.788,144258,168,183046
5.793,144272,168,183084
5.798,144294,168,183110
5.803,144332,168,183133
5.808,144338,168,183130
5.813,144322,168,183108
5.817,144308,168,183116
5.822,144305,168,183109
5.827,144301,168,183083
5.832,144309,168,183094
5.837,144284,168,183076
5.842,144283,168,183066
5.847,144295,168,183060
5.852,144262,168,183060
5.857,144269,168,183054
5.862,144270,168,183035
5.867,144254,168,183049
5.872,144242,168,183042
5.877,144253,168,183045
5.882,144260,168,183043
5.887,144254,168,183071
5.892,144240,168,183069
5.897,144240,168,183080
5.902,144234,168,183074
5.907,144241,168,183102
5.912,144248,168,183101
5.917,144254,168,183126
5.922,144249,168,183119
5.927,144265,168,183139
5.932,144249,168,183153
5.937,144275,168,183154
5.942,144266,168,183194
5.946,144264,168,183189
5.951,144240,168,183156
5.956,144255,168,183149
5.961,144211,168,183131
5.966,144203,168,183080
5.971,144173,168,183066
5.976,144159,168,183061
5.981,144160,168,183046
5.986,144146,168,183036
5.991,144142,168,183030
5.996,144148,168,183040
6.001,144134,168,183030
6.006,144119,168,183030
6.011,144144,168,183036
6.016,144123,168,183032
6.021,144121,168,183054
6.026,144133,168,183048
6.031,144126,168,183069
6.036,144137,168,183079
6.041,144143,168,183090
6.046,144140,168,183072
6.051,144140,168,183108
6.056,144150,168,183116
6.061,144152,168,183136
6.066,144170,168,183137
6.070,144174,168,183163
6.075,144195,168,183187
6.080,144207,168,183175
6.085,144207,168,183192
6.090,144210,168,183208
6.095,144221,168,183212
6.100,144228,168,183224
6.105,144211,168,183227
6.110,144218,168,183232
