Time (s),Resistance,Stage
0,0.766970430245929,Relaxation
1,0.7527089876263545,Relaxation
2,0.723726166572277,Relaxation
3,0.8264068372548007,Relaxation
4,0.806892172510254,Relaxation
5,0.779072920420807,Relaxation
6,0.7111122552300538,Relaxation
7,0.7950402443838064,Relaxation
8,0.783081913195696,Relaxation
9,0.723726166572277,Relaxation
10,0.6983799275772706,Relaxation
11,0.7890748082170621,Relaxation
12,0.7444919253805626,Relaxation
13,0.8225265578609561,Relaxation
14,0.8205838438964124,Relaxation
15,0.7195352588855142,Relaxation
16,0.7216324289073098,Relaxation
17,0.7588391769208326,Relaxation
18,0.8147333916833996,Relaxation
19,0.8205838438964124,Relaxation
20,0.7258164718804169,Relaxation
21,0.7710171789459229,Relaxation
22,0.7608762806981417,Relaxation
23,0.8205838438964124,Relaxation
24,0.7649419073606899,Relaxation
25,0.7950402443838064,Relaxation
26,0.8264068372548007,Relaxation
27,0.7299902177830409,Relaxation
28,0.8186359813966259,Relaxation
29,0.8475432906004912,Relaxation
30,0.8398977157665308,Relaxation
31,0.8475432906004912,Relaxation
32,0.7279050610101425,Relaxation
33,0.8532478676483206,Relaxation
34,0.7588391769208326,Relaxation
35,0.750659870600148,Relaxation
36,0.8551442447956894,Relaxation
37,0.6058144124663205,Relaxation
38,0.8475432906004912,Relaxation
39,0.7465513394772522,Relaxation
40,0.750659870600148,Relaxation
41,0.777063275498121,Relaxation
42,0.8398977157665308,Relaxation
43,0.8570371895862297,Relaxation
44,0.7547563884741455,Relaxation
45,0.8029535430503358,Relaxation
46,0.8720846419193742,Relaxation
47,0.8302751033997493,Relaxation
48,0.8551442447956894,Relaxation
49,0.7950402443838064,Relaxation
50,0.8186359813966259,Relaxation
51,0.8720846419193742,Relaxation
52,0.7850829772263133,Relaxation
53,0.8702122912698,Relaxation
54,0.8513497743225389,Relaxation
55,0.8398977157665308,Relaxation
56,0.8645832260721829,Relaxation
57,0.8513497743225389,Relaxation
58,0.8551442447956894,Relaxation
59,0.8758190461480382,Relaxation
60,0.7910672913556094,Under Stress
61,0.962288695532788,Under Stress
62,0.8869570440543008,Under Stress
63,0.89982838215861,Under Stress
64,0.9125727230602894,Under Stress
65,1.0,Under Stress
66,0.8683399406202272,Under Stress
67,0.9675007293758268,Under Stress
68,0.8379790282997818,Under Stress
69,0.8627005783521258,Under Stress
70,0.8513497743225389,Under Stress
71,0.7910672913556094,Under Stress
72,0.766970430245929,Under Stress
73,0.8264068372548007,Under Stress
74,0.7341485180799403,Under Stress
75,0.7047606789201804,Under Stress
76,0.7850829772263133,Under Stress
77,0.5989617120595863,Under Stress
78,0.6962467178087843,Under Stress
79,0.6306578111860518,Under Stress
80,0.4821534606737726,Under Stress
81,0.4646776158849481,Under Stress
82,0.5476805848736044,Under Stress
83,0.5140709468156313,Under Stress
84,0.4290960888293951,Under Stress
85,0.550052343441625,Under Stress
86,0.5333728054368537,Under Stress
87,0.683375379704475,Under Stress
88,0.45712471468533905,Under Stress
89,0.35801197892533,Under Stress
90,0.4265218212085332,Under Stress
91,0.3499064682764424,Under Stress
92,0.4821534606737726,Under Stress
93,0.4290960888293951,Under Stress
94,0.4265218212085332,Under Stress
95,0.4316669240934297,Under Stress
96,0.39791312704868886,Under Stress
97,0.34447819595325213,Under Stress
98,0.34447819595325213,Under Stress
99,0.26642983404554843,Under Stress
100,0.2200363829823756,Under Stress
101,0.29194254234670275,Under Stress
102,0.12928315227651058,Under Stress
103,0.3390310456675075,Under Stress
104,0.3417563369887941,Under Stress
105,0.11365734781787981,Under Stress
106,0.17529217937496838,Under Stress
107,0.257833496370283,Under Stress
108,0.2200363829823756,Under Stress
109,0.16619300142442794,Under Stress
110,0.0,Under Stress
111,0.23176131390619437,Under Stress
112,0.2200363829823756,Under Stress
113,0.0,Under Stress
114,0.18132969503509647,Under Stress
115,0.5453053939487552,Under Stress
116,0.16009885187664186,Under Stress
117,0.25495718134857304,Under Stress
118,0.3280783950299473,Under Stress
119,0.22590914551476865,Under Stress
