Time (s),Resistance,Stage
0,1.0,Relaxation
1,0.9831359972315775,Relaxation
2,0.9706583654469317,Relaxation
3,0.9840853657611113,Relaxation
4,0.9906892066436064,Relaxation
5,0.9990756747650104,Relaxation
6,0.9831359972315775,Relaxation
7,0.9869243646971511,Relaxation
8,0.9990756747650104,Relaxation
9,0.9821851109266171,Relaxation
10,0.9783671468402194,Relaxation
11,0.9529512384288595,Relaxation
12,0.9398422120666182,Relaxation
13,0.9274943500809735,Relaxation
14,0.9170179051967112,Relaxation
15,0.9031370900298852,Relaxation
16,0.8811855040304527,Relaxation
17,0.882301068969233,Relaxation
18,0.868791349894287,Relaxation
19,0.8744541700120969,Relaxation
20,0.8503420306924547,Relaxation
21,0.852676369299046,Relaxation
22,0.9042154694707063,Relaxation
23,0.866513168978492,Relaxation
24,0.8561626994546631,Relaxation
25,0.8385489156253462,Relaxation
26,0.6790466548988477,Relaxation
27,0.8130988572668809,Relaxation
28,0.8337739941322803,Relaxation
29,0.9489473468526652,Relaxation
30,0.8491718258383054,Relaxation
31,0.7892379097803931,Relaxation
32,0.7698111432036294,Relaxation
33,0.7828215141631217,Relaxation
34,0.7815306461625326,Relaxation
35,0.7645399091459631,Relaxation
36,0.720927391141352,Relaxation
37,0.7552207680247215,Relaxation
38,0.7195219310960315,Relaxation
39,0.7320777283151632,Relaxation
40,0.7471363372132733,Relaxation
41,0.7484901928940788,Relaxation
42,0.7223305745235322,Relaxation
43,0.7698111432036294,Relaxation
44,0.6790466548988477,Relaxation
45,0.6640487570178142,Relaxation
46,0.6790466548988477,Relaxation
47,0.6409891949567358,Relaxation
48,0.6378618186895831,Relaxation
49,0.6564386310272761,Relaxation
50,0.5180873297625137,Relaxation
51,0.6760702972866732,Relaxation
52,0.6331476082135934,Relaxation
53,0.6107657328806314,Relaxation
54,0.6075154168038991,Relaxation
55,0.6009760813770472,Relaxation
56,0.8018976746162684,Relaxation
57,0.6409891949567358,Relaxation
58,0.6409891949567358,Relaxation
59,0.4847425625209643,Relaxation
60,0.5810302356042798,Under Stress
61,0.6009760813770472,Under Stress
62,0.6236326740622805,Under Stress
63,0.6299891175501893,Under Stress
64,0.5843890726240363,Under Stress
65,0.5324940541147654,Under Stress
66,0.5126203026747755,Under Stress
67,0.5180873297625137,Under Stress
68,0.46756893356545165,Under Stress
69,0.41391784888724326,Under Stress
70,0.3676788205063603,Under Stress
71,0.33921218348690696,Under Stress
72,0.35464947735403163,Under Stress
73,0.3347537181703521,Under Stress
74,0.3235145911340668,Under Stress
75,0.2913089143504152,Under Stress
76,0.29597759156359715,Under Stress
77,0.2913089143504152,Under Stress
78,0.17196699142001556,Under Stress
79,0.13154787291362796,Under Stress
80,0.1397597968609368,Under Stress
81,0.15060885561250575,Under Stress
82,0.192884213466007,Under Stress
83,0.2006165203784116,Under Stress
84,0.13154787291362796,Under Stress
85,0.1772367077022552,Under Stress
86,0.1121286952139988,Under Stress
87,0.0,Under Stress
88,0.02155241106215442,Under Stress
89,0.012367593066194827,Under Stress
90,0.06047652077303364,Under Stress
91,0.09519032144965794,Under Stress
92,0.12879614606463585,Under Stress
93,0.1559901283886235,Under Stress
94,0.1876949392813941,Under Stress
95,0.1772367077022552,Under Stress
96,0.17986170030309973,Under Stress
97,0.2555531608432154,Under Stress
98,0.23096140448866892,Under Stress
99,0.24824051883635198,Under Stress
100,0.22346207610429533,Under Stress
101,0.192884213466007,Under Stress
102,0.17460488511198927,Under Stress
103,0.23840381629453328,Under Stress
104,0.17196699142001556,Under Stress
105,0.20318080196217997,Under Stress
106,0.23096140448866892,Under Stress
107,0.24824051883635198,Under Stress
108,0.21843065056408145,Under Stress
109,0.2555531608432154,Under Stress
110,0.24087247802640657,Under Stress
111,0.2579785659754212,Under Stress
112,0.2579785659754212,Under Stress
113,0.2866182293935424,Under Stress
114,0.2628111629347099,Under Stress
115,0.25312168460930184,Under Stress
116,0.2866182293935424,Under Stress
117,0.29364628850785984,Under Stress
118,0.22596792333412782,Under Stress
119,0.13154787291362796,Under Stress
