Time (s),Resistance,Stage
0,1.0,Relaxation
1,0.9673563522438908,Relaxation
2,0.9289924197961547,Relaxation
3,0.9454754366676869,Relaxation
4,0.873649492035414,Relaxation
5,0.8792127168872401,Relaxation
6,0.9013994858356833,Relaxation
7,0.9344895141891165,Relaxation
8,0.9069296454580773,Relaxation
9,0.9124598050804743,Relaxation
10,0.873649492035414,Relaxation
11,0.8680780008762284,Relaxation
12,0.873649492035414,Relaxation
13,0.8569267522505037,Relaxation
14,0.873649492035414,Relaxation
15,0.873649492035414,Relaxation
16,0.873649492035414,Relaxation
17,0.873649492035414,Relaxation
18,0.8569267522505037,Relaxation
19,0.8176700586081194,Relaxation
20,0.8232911476114501,Relaxation
21,0.8232911476114501,Relaxation
22,0.7610375868995576,Relaxation
23,0.7837699321336181,Relaxation
24,0.7780992452861393,Relaxation
25,0.7894323526737373,Relaxation
26,0.7439180643614682,Relaxation
27,0.766733072669109,Relaxation
28,0.7553421011300032,Relaxation
29,0.7210038603655373,Relaxation
30,0.7095054268307818,Relaxation
31,0.7095054268307818,Relaxation
32,0.7152587767518378,Relaxation
33,0.7267406776718773,Relaxation
34,0.692204045530822,Relaxation
35,0.692204045530822,Relaxation
36,0.692204045530822,Relaxation
37,0.692204045530822,Relaxation
38,0.692204045530822,Relaxation
39,0.6979821943739506,Relaxation
40,0.9509559984459358,Relaxation
41,0.692204045530822,Relaxation
42,0.7267406776718773,Relaxation
43,0.7496300827457357,Relaxation
44,0.766733072669109,Relaxation
45,0.7837699321336181,Relaxation
46,0.7950947732138567,Relaxation
47,0.7724120258239443,Relaxation
48,0.7837699321336181,Relaxation
49,0.7894323526737373,Relaxation
50,0.7837699321336181,Relaxation
51,0.7780992452861393,Relaxation
52,0.5098493052168658,Relaxation
53,0.7496300827457357,Relaxation
54,0.6632389045489493,Relaxation
55,0.692204045530822,Relaxation
56,0.49784662693328147,Relaxation
57,0.5158341117439434,Relaxation
58,0.5038479660750751,Relaxation
59,0.5038479660750751,Relaxation
60,0.5038479660750751,Under Stress
61,0.48582741603498414,Under Stress
62,0.44957965827085317,Under Stress
63,0.3516321823878065,Under Stress
64,0.48582741603498414,Under Stress
65,0.4252684483314453,Under Stress
66,0.3947161763368687,Under Stress
67,0.4069585775338311,Under Stress
68,0.40084151008902813,Under Stress
69,0.4069585775338311,Under Stress
70,0.40084151008902813,Under Stress
71,0.4069585775338311,Under Stress
72,0.3639737792730621,Under Stress
73,0.4130673786712745,Under Stress
74,0.437436452762187,Under Stress
75,0.4069585775338311,Under Stress
76,0.4191679135013614,Under Stress
77,0.3885825762773527,Under Stress
78,0.4069585775338311,Under Stress
79,0.4069585775338311,Under Stress
80,0.4069585775338311,Under Stress
81,0.23282881304092645,Under Stress
82,0.03952948178519151,Under Stress
83,0.40084151008902813,Under Stress
84,0.4069585775338311,Under Stress
85,0.437436452762187,Under Stress
86,0.0,Under Stress
87,0.3701404445620102,Under Stress
88,0.4191679135013614,Under Stress
89,0.4435121886701983,Under Stress
90,0.47980127797111793,Under Stress
91,0.4435121886701983,Under Stress
92,0.3516321823878065,Under Stress
93,0.8176700586081194,Under Stress
94,0.9289924197961547,Under Stress
95,0.9454754366676869,Under Stress
96,0.9344895141891165,Under Stress
97,0.9069296454580773,Under Stress
98,0.9069296454580773,Under Stress
99,0.8680780008762284,Under Stress
100,0.8903226339761762,Under Stress
101,0.8232911476114501,Under Stress
102,0.7553421011300032,Under Stress
103,0.7553421011300032,Under Stress
104,0.5930248898514558,Under Stress
105,0.5693997834227472,Under Stress
106,0.5753184594909606,Under Stress
107,0.5930248898514558,Under Stress
108,0.5634811073545337,Under Stress
109,0.5812288692518176,Under Stress
110,0.6574276904763886,Under Stress
111,0.8063948153720258,Under Stress
112,0.8232911476114501,Under Stress
113,0.8120324369900725,Under Stress
114,0.8007489274466195,Under Stress
115,0.7553421011300032,Under Stress
116,0.5930248898514558,Under Stress
117,0.5218106519636615,Under Stress
118,0.5456672149983888,Under Stress
119,0.5158341117439434,Under Stress
