Time (s),Resistance,Stage
0,0.44680081316883086,Relaxation
1,0.3273495703550369,Relaxation
2,0.3999118308397998,Relaxation
3,0.28373338891823857,Relaxation
4,0.28373338891823857,Relaxation
5,0.36397211650308675,Relaxation
6,0.3273495703550369,Relaxation
7,0.42350067504513284,Relaxation
8,0.3273495703550369,Relaxation
9,0.38800659831160844,Relaxation
10,0.6181041474245863,Relaxation
11,0.28373338891823857,Relaxation
12,0.47552527136574746,Relaxation
13,0.5038148735143917,Relaxation
14,0.47552527136574746,Relaxation
15,0.47552527136574746,Relaxation
16,0.5094224800211796,Relaxation
17,0.4640884375011229,Relaxation
18,0.47552527136574746,Relaxation
19,0.47552527136574746,Relaxation
20,0.47552527136574746,Relaxation
21,0.28373338891823857,Relaxation
22,0.32117772914098547,Relaxation
23,0.4812179323613167,Relaxation
24,0.3518416692722091,Relaxation
25,0.3149867207181951,Relaxation
26,0.3273495703550369,Relaxation
27,0.4117427904341252,Relaxation
28,0.4410027325251958,Relaxation
29,0.4583430666815212,Relaxation
30,0.38202642918495056,Relaxation
31,0.47552527136574746,Relaxation
32,0.4410027325251958,Relaxation
33,0.14680644353639838,Relaxation
34,0.2774213874902821,Relaxation
35,0.3025448063453042,Relaxation
36,0.3518416692722091,Relaxation
37,0.40583689424133235,Relaxation
38,0.345747694843662,Relaxation
39,0.47552527136574746,Relaxation
40,0.4812179323613167,Relaxation
41,0.06419457591951723,Relaxation
42,0.4583430666815212,Relaxation
43,0.4812179323613167,Relaxation
44,0.5150121172697751,Relaxation
45,0.5038148735143917,Relaxation
46,0.47552527136574746,Relaxation
47,0.41763071736872565,Relaxation
48,0.39396879818007396,Relaxation
49,0.42350067504513284,Relaxation
50,0.3149867207181951,Relaxation
51,0.2647386850576036,Relaxation
52,0.2962939003952036,Relaxation
53,0.3518416692722091,Relaxation
54,0.32117772914098547,Relaxation
55,0.3025448063453042,Relaxation
56,0.24556069476339845,Relaxation
57,0.3149867207181951,Relaxation
58,0.30877654508666597,Relaxation
59,0.37000978725596295,Relaxation
60,0.3518416692722091,Under Stress
61,0.33963455320637437,Under Stress
62,0.40583689424133235,Under Stress
63,0.39396879818007396,Under Stress
64,0.2261958241839864,Under Stress
65,0.0,Under Stress
66,0.06419457591951723,Under Stress
67,0.20007930432615892,Under Stress
68,0.20007930432615892,Under Stress
69,0.2131800914994629,Under Stress
70,0.39396879818007396,Under Stress
71,0.28373338891823857,Under Stress
72,0.3149867207181951,Under Stress
73,0.39396879818007396,Under Stress
74,0.4410027325251958,Under Stress
75,0.4698146411119858,Under Stress
76,0.4583430666815212,Under Stress
77,0.4698146411119858,Under Stress
78,0.4981916936505026,Under Stress
79,0.4812179323613167,Under Stress
80,0.5094224800211796,Under Stress
81,0.5536735752474664,Under Stress
82,0.47552527136574746,Under Stress
83,0.5372029531876865,Under Stress
84,0.5372029531876865,Under Stress
85,0.4981916936505026,Under Stress
86,0.5536735752474664,Under Stress
87,0.5699956514395171,Under Stress
88,0.5968800575974628,Under Stress
89,0.649476076328617,Under Stress
90,0.4410027325251958,Under Stress
91,0.6598119936412784,Under Stress
92,0.5591302399854331,Under Stress
93,0.602209739577531,Under Stress
94,0.639079063538099,Under Stress
95,0.6598119936412784,Under Stress
96,0.4117427904341252,Under Stress
97,0.7305210246310611,Under Stress
98,0.7354649665352518,Under Stress
99,0.7550981780370146,Under Stress
100,0.7599714408589788,Under Stress
101,0.7453085261734227,Under Stress
102,0.7502105398084956,Under Stress
103,0.7055928717150701,Under Stress
104,0.6546512226882255,Under Stress
105,0.715606540330802,Under Stress
106,0.7205924105041097,Under Stress
107,0.7648315262249347,Under Stress
108,0.7648315262249347,Under Stress
109,0.8079637356410659,Under Stress
110,0.8079637356410659,Under Stress
111,0.9702261371246079,Under Stress
112,0.8407744031510898,Under Stress
113,0.826790726425232,Under Stress
114,0.82210314593793,Under Stress
115,0.8174035859451652,Under Stress
116,0.8775047648482982,Under Stress
117,0.8454092738143585,Under Stress
118,1.0,Under Stress
119,0.957297854829957,Under Stress
