Time (s),Resistance,Stage
0,0.9987085886436228,Relaxation
1,1.0,Relaxation
2,0.9803611864635833,Relaxation
3,0.9856553797270172,Relaxation
4,0.9895981726430428,Relaxation
5,0.9895981726430428,Relaxation
6,0.9948191925218122,Relaxation
7,0.9364472673696147,Relaxation
8,0.8246205366707431,Relaxation
9,0.7942120511950007,Relaxation
10,0.7607421495176162,Relaxation
11,0.7820494480683218,Relaxation
12,0.8010758465204737,Relaxation
13,0.834489714524917,Relaxation
14,0.8095692328990176,Relaxation
15,0.8361212832370325,Relaxation
16,0.8312147111464161,Relaxation
17,0.8196374950970536,Relaxation
18,0.8377502150704212,Relaxation
19,0.8078783344155525,Relaxation
20,0.7589398429079498,Relaxation
21,0.7589398429079498,Relaxation
22,0.7820494480683218,Relaxation
23,0.785543971600816,Relaxation
24,0.7959339330035037,Relaxation
25,0.8162965697503864,Relaxation
26,0.8246205366707431,Relaxation
27,0.7625405008091923,Relaxation
28,0.8262745188520348,Relaxation
29,0.8095692328990176,Relaxation
30,0.8112568352840743,Relaxation
31,0.8196374950970536,Relaxation
32,0.8262745188520348,Relaxation
33,0.7976518594939174,Relaxation
34,0.7238864955552113,Relaxation
35,0.7332632363071832,Relaxation
36,0.7388356202762794,Relaxation
37,0.7679098451163358,Relaxation
38,0.7767776682740642,Relaxation
39,0.790756421623724,Relaxation
40,0.790756421623724,Relaxation
41,0.7661240189987114,Relaxation
42,0.7201052114611934,Relaxation
43,0.7732422731213067,Relaxation
44,0.7959339330035037,Relaxation
45,0.7732422731213067,Relaxation
46,0.7182073179976861,Relaxation
47,0.7443697695038385,Relaxation
48,0.7516884264096588,Relaxation
49,0.7516884264096588,Relaxation
50,0.7480376678126104,Relaxation
51,0.7276499807178246,Relaxation
52,0.7516884264096588,Relaxation
53,0.7661240189987114,Relaxation
54,0.7589398429079498,Relaxation
55,0.7643342375629968,Relaxation
56,0.7625405008091923,Relaxation
57,0.7696917159158707,Relaxation
58,0.7785384440437855,Relaxation
59,0.783799017103455,Relaxation
60,0.7276499807178246,Under Stress
61,0.6529603907854276,Under Stress
62,0.7388356202762794,Under Stress
63,0.7462063555369511,Under Stress
64,0.7406853907030251,Under Stress
65,0.7462063555369511,Under Stress
66,0.7182073179976861,Under Stress
67,0.716305469216089,Under Stress
68,0.6970338410423584,Under Stress
69,0.5686488303794797,Under Stress
70,0.40471869448134257,Under Stress
71,0.220067306329498,Under Stress
72,0.09187017327589352,Under Stress
73,0.0,Under Stress
74,0.0,Under Stress
75,0.027568567087138767,Under Stress
76,0.03918467709771967,Under Stress
77,0.1028448625362158,Under Stress
78,0.08078605354841496,Under Stress
79,0.1028448625362158,Under Stress
80,0.14217654562294602,Under Stress
81,0.16648724904330725,Under Stress
82,0.21022515648227197,Under Stress
83,0.22981782464097247,Under Stress
84,0.25222140552228317,Under Stress
85,0.26167659341637295,Under Stress
86,0.29257817521399926,Under Stress
87,0.307683534999621,Under Stress
88,0.3573999057315854,Under Stress
89,0.3488056587417476,Under Stress
90,0.38551364749545963,Under Stress
91,0.38828039249939855,Under Stress
92,0.43150147170793934,Under Stress
93,0.44461401039589465,Under Stress
94,0.44461401039589465,Under Stress
95,0.457545922891074,Under Stress
96,0.4828817129164211,Under Stress
97,0.5075378474499735,Under Stress
98,0.5267910174726176,Under Stress
99,0.5595173193490866,Under Stress
100,0.5618087669625467,Under Stress
101,0.588853913622445,Under Stress
102,0.785543971600816,Under Stress
103,0.6193731480047071,Under Stress
104,0.6426080049045947,Under Stress
105,0.621511656652021,Under Stress
106,0.6550158377528523,Under Stress
107,0.6278961992689253,Under Stress
108,0.6931233498907347,Under Stress
109,0.716305469216089,Under Stress
110,0.7182073179976861,Under Stress
111,0.7295254607121552,Under Stress
112,0.7571335809801941,Under Stress
113,0.7942120511950007,Under Stress
114,0.7607421495176162,Under Stress
115,0.7872856299997696,Under Stress
116,0.8044846714943521,Under Stress
117,0.8312147111464161,Under Stress
118,0.8246205366707431,Under Stress
119,0.8246205366707431,Under Stress
