Time (s),Resistance,Stage
0,0.8529370702593281,Relaxation
1,0.860321920119135,Relaxation
2,0.8798791199841769,Relaxation
3,0.8725698928484175,Relaxation
4,0.8798791199841769,Relaxation
5,0.9373669330913406,Relaxation
6,0.847998324665805,Relaxation
7,0.8029591753632797,Relaxation
8,0.8529370702593281,Relaxation
9,0.8725698928484175,Relaxation
10,0.891999115795843,Relaxation
11,0.8871621700231519,Relaxation
12,0.625612253208149,Relaxation
13,0.9088426232941259,Relaxation
14,0.9040434888834595,Relaxation
15,0.9255348853443159,Relaxation
16,0.9255348853443159,Relaxation
17,0.9255348853443159,Relaxation
18,0.9183972636208156,Relaxation
19,0.9255348853443159,Relaxation
20,0.9183972636208156,Relaxation
21,0.9326434214047217,Relaxation
22,0.9183972636208156,Relaxation
23,0.9255348853443159,Relaxation
24,0.939725780368341,Relaxation
25,0.9255348853443159,Relaxation
26,0.9302758484287932,Relaxation
27,0.9255348853443159,Relaxation
28,0.9350051772480301,Relaxation
29,0.9302758484287932,Relaxation
30,0.8944161343990324,Relaxation
31,1.0,Relaxation
32,0.9255348853443159,Relaxation
33,0.9326434214047217,Relaxation
34,0.9420788105127211,Relaxation
35,0.9373669330913406,Relaxation
36,0.9255348853443159,Relaxation
37,0.9420788105127211,Relaxation
38,0.9255348853443159,Relaxation
39,0.9255348853443159,Relaxation
40,0.9279053668865546,Relaxation
41,0.9231585866694593,Relaxation
42,0.9255348853443159,Relaxation
43,0.9255348853443159,Relaxation
44,0.9279053668865546,Relaxation
45,0.9420788105127211,Relaxation
46,0.9040434888834595,Relaxation
47,0.847998324665805,Relaxation
48,0.9183972636208156,Relaxation
49,0.891999115795843,Relaxation
50,0.9302758484287932,Relaxation
51,0.9136272148732438,Relaxation
52,0.9160151478133409,Relaxation
53,0.9255348853443159,Relaxation
54,0.9136272148732438,Relaxation
55,0.9183972636208156,Relaxation
56,0.8652315800495612,Relaxation
57,0.8992356287738651,Relaxation
58,0.9088426232941259,Relaxation
59,0.9040434888834595,Relaxation
60,0.9016410131118163,Under Stress
61,0.6346782543948435,Under Stress
62,0.6131868579339871,Under Stress
63,0.3078688352937065,Under Stress
64,0.0,Under Stress
65,0.20088885786418173,Under Stress
66,0.40813875024722707,Under Stress
67,0.6117238490803116,Under Stress
68,0.608934533989505,Under Stress
69,0.523460495852385,Under Stress
70,0.4554640326690176,Under Stress
71,0.33811501634614155,Under Stress
72,0.30936383837678666,Under Stress
73,0.28998406105662405,Under Stress
74,0.3157859527881515,Under Stress
75,0.3157859527881515,Under Stress
76,0.30936383837678666,Under Stress
77,0.3061469640384862,Under Stress
78,0.322190615801658,Under Stress
79,0.31899119286121375,Under Stress
80,0.3253842216094841,Under Stress
81,0.5117913278186913,Under Stress
82,0.33811501634614155,Under Stress
83,0.28998406105662405,Under Stress
84,0.293224203925401,Under Stress
85,0.29646434679417794,Under Stress
86,0.34128826218980135,Under Stress
87,0.29969576396402675,Under Stress
88,0.35707596011773834,Under Stress
89,0.3476173024792624,Under Stress
90,0.3664938978278836,Under Stress
91,0.36335846334624655,Under Stress
92,0.3727502239596053,Under Stress
93,0.3945033913883166,Under Stress
94,0.32857491885100015,Under Stress
95,0.3945033913883166,Under Stress
96,0.37587111560969405,Under Stress
97,0.3975922888090007,Under Stress
98,0.4068357125405746,Under Stress
99,0.35392598280455506,Under Stress
100,0.3029213640012554,Under Stress
101,0.322190615801658,Under Stress
102,0.3476173024792624,Under Stress
103,0.3476173024792624,Under Stress
104,0.3664938978278836,Under Stress
105,0.3727502239596053,Under Stress
106,0.38830814514909406,Under Stress
107,0.40375844938512867,Under Stress
108,0.38830814514909406,Under Stress
109,0.40375844938512867,Under Stress
110,0.4068357125405746,Under Stress
111,0.3476173024792624,Under Stress
112,0.4704344234639852,Under Stress
113,0.4160384163438158,Under Stress
114,0.44038602492059586,Under Stress
115,0.452456575104999,Under Stress
116,0.452456575104999,Under Stress
117,0.4464300257117255,Under Stress
118,0.4282456691447655,Under Stress
119,0.4068357125405746,Under Stress
