Time (s),Resistance,Stage
0,0.3619243986254286,Relaxation
1,0.6626804123711345,Relaxation
2,0.12219931271477488,Relaxation
3,0.3520446735395179,Relaxation
4,0.38161512027491157,Relaxation
5,0.3520446735395179,Relaxation
6,0.42089347079037653,Relaxation
7,0.38161512027491157,Relaxation
8,0.37176975945017005,Relaxation
9,0.37176975945017005,Relaxation
10,0.3322852233676966,Relaxation
11,0.3619243986254286,Relaxation
12,0.34216494845360723,Relaxation
13,0.34216494845360723,Relaxation
14,0.3520446735395179,Relaxation
15,0.34216494845360723,Relaxation
16,0.3619243986254286,Relaxation
17,0.32238831615119823,Relaxation
18,0.41109965635738555,Relaxation
19,0.38161512027491157,Relaxation
20,0.34216494845360723,Relaxation
21,0.38161512027491157,Relaxation
22,0.0,Relaxation
23,0.38161512027491157,Relaxation
24,0.9815979381443252,Relaxation
25,0.3914604810996531,Relaxation
26,0.32238831615119823,Relaxation
27,0.3520446735395179,Relaxation
28,0.0409106529209582,Relaxation
29,0.3322852233676966,Relaxation
30,0.3619243986254286,Relaxation
31,0.37176975945017005,Relaxation
32,0.4012714776632255,Relaxation
33,0.37176975945017005,Relaxation
34,0.34216494845360723,Relaxation
35,0.12219931271477488,Relaxation
36,0.41109965635738555,Relaxation
37,0.38161512027491157,Relaxation
38,0.3322852233676966,Relaxation
39,0.3619243986254286,Relaxation
40,0.37176975945017005,Relaxation
41,0.38161512027491157,Relaxation
42,0.38161512027491157,Relaxation
43,0.34216494845360723,Relaxation
44,0.37176975945017005,Relaxation
45,0.37176975945017005,Relaxation
46,0.3619243986254286,Relaxation
47,0.29262886597937743,Relaxation
48,0.4502577319587616,Relaxation
49,0.34216494845360723,Relaxation
50,0.3322852233676966,Relaxation
51,0.3619243986254286,Relaxation
52,0.3619243986254286,Relaxation
53,0.37176975945017005,Relaxation
54,0.3619243986254286,Relaxation
55,0.38161512027491157,Relaxation
56,0.3619243986254286,Relaxation
57,1.0,Relaxation
58,0.3619243986254286,Relaxation
59,0.32238831615119823,Relaxation
60,0.3322852233676966,Under Stress
61,0.3619243986254286,Under Stress
62,0.29262886597937743,Under Stress
63,0.3520446735395179,Under Stress
64,0.32238831615119823,Under Stress
65,0.3025601374570449,Under Stress
66,0.3914604810996531,Under Stress
67,0.38161512027491157,Under Stress
68,0.1323024054982818,Under Stress
69,0.3619243986254286,Under Stress
70,0.34216494845360723,Under Stress
71,0.2826804123711285,Under Stress
72,0.34216494845360723,Under Stress
73,0.31247422680411846,Under Stress
74,0.34216494845360723,Under Stress
75,0.34216494845360723,Under Stress
76,0.34216494845360723,Under Stress
77,0.3322852233676966,Under Stress
78,0.32238831615119823,Under Stress
79,0.3619243986254286,Under Stress
80,0.41109965635738555,Under Stress
81,0.3520446735395179,Under Stress
82,0.34216494845360723,Under Stress
83,0.6722336769759415,Under Stress
84,0.29262886597937743,Under Stress
85,0.26278350515463694,Under Stress
86,0.3520446735395179,Under Stress
87,0.26278350515463694,Under Stress
88,0.3619243986254286,Under Stress
89,0.29262886597937743,Under Stress
90,0.2528006872852189,Under Stress
91,0.31247422680411846,Under Stress
92,0.26278350515463694,Under Stress
93,0.3914604810996531,Under Stress
94,0.32238831615119823,Under Stress
95,0.32238831615119823,Under Stress
96,0.4502577319587616,Under Stress
97,0.3520446735395179,Under Stress
98,0.3619243986254286,Under Stress
99,0.3619243986254286,Under Stress
100,0.37176975945017005,Under Stress
101,0.32238831615119823,Under Stress
102,0.37176975945017005,Under Stress
103,0.34216494845360723,Under Stress
104,0.3520446735395179,Under Stress
105,0.32238831615119823,Under Stress
106,0.34216494845360723,Under Stress
107,0.3619243986254286,Under Stress
108,0.32238831615119823,Under Stress
109,0.31247422680411846,Under Stress
110,0.34216494845360723,Under Stress
111,0.9908075601374533,Under Stress
112,0.15249140893470792,Under Stress
113,0.3025601374570449,Under Stress
114,0.32238831615119823,Under Stress
115,0.43068728522336747,Under Stress
116,0.34216494845360723,Under Stress
117,0.34216494845360723,Under Stress
118,0.32238831615119823,Under Stress
119,0.3025601374570449,Under Stress
