Time (s),Resistance,Stage
0,0.8247950847721074,Relaxation
1,0.8818541546834312,Relaxation
2,0.7577413653025524,Relaxation
3,0.6822321836220514,Relaxation
4,0.7124842323180676,Relaxation
5,0.7697790380094288,Relaxation
6,0.8131147570902478,Relaxation
7,0.8377485681712896,Relaxation
8,0.901639352240661,Relaxation
9,0.8833304994343861,Relaxation
10,0.9281210884970369,Relaxation
11,0.9108639518624496,Relaxation
12,0.9095716331075236,Relaxation
13,0.901639352240661,Relaxation
14,0.853423324580185,Relaxation
15,0.8633093835919988,Relaxation
16,0.8989251969306289,Relaxation
17,0.9159510995781395,Relaxation
18,0.9233440778153165,Relaxation
19,0.901639352240661,Relaxation
20,0.9095716331075236,Relaxation
21,0.9281210884970369,Relaxation
22,0.9257473660708989,Relaxation
23,0.9245494632980684,Relaxation
24,0.9221311487876033,Relaxation
25,0.9184464920842967,Relaxation
26,0.9221311487876033,Relaxation
27,0.9257473660708989,Relaxation
28,1.0,Relaxation
29,0.8862530147564516,Relaxation
30,0.901639352240661,Relaxation
31,0.929296968985384,Relaxation
32,0.9544835272399537,Relaxation
33,0.9544835272399537,Relaxation
34,0.9585287532253978,Relaxation
35,0.9245494632980684,Relaxation
36,0.9209106153798889,Relaxation
37,0.9406713572510349,Relaxation
38,0.9673036602314348,Relaxation
39,0.9524259645167463,Relaxation
40,0.9968537942358192,Relaxation
41,0.9663503143194431,Relaxation
42,0.9595257786961165,Relaxation
43,0.9395644636980586,Relaxation
44,0.9209106153798889,Relaxation
45,0.8919799037528833,Relaxation
46,0.7674135891487323,Relaxation
47,0.929296968985384,Relaxation
48,0.9406713572510349,Relaxation
49,0.9565176684727575,Relaxation
50,0.9544835272399537,Relaxation
51,0.9384509391257214,Relaxation
52,0.94177161978465,Relaxation
53,0.9471766914194306,Relaxation
54,0.9395644636980586,Relaxation
55,0.8517331446635958,Relaxation
56,0.8584202539315406,Relaxation
57,0.901639352240661,Relaxation
58,0.9406713572510349,Relaxation
59,0.9339294356120417,Relaxation
60,0.9281210884970369,Under Stress
61,0.9304657317740501,Under Stress
62,0.9439527993091574,Under Stress
63,0.94177161978465,Under Stress
64,0.901639352240661,Under Stress
65,0.8029441117612688,Under Stress
66,0.8500303718937248,Under Stress
67,0.9221311487876033,Under Stress
68,0.8933875657436673,Under Stress
69,0.9304657317740501,Under Stress
70,0.9221311487876033,Under Stress
71,0.94177161978465,Under Stress
72,0.7237859835459467,Under Stress
73,0.6035767353423294,Under Stress
74,0.794503797475285,Under Stress
75,0.7153502318879639,Under Stress
76,0.7923496895435821,Under Stress
77,0.779038800284343,Under Stress
78,0.779038800284343,Under Stress
79,0.6758112884891891,Under Stress
80,0.6231319764483225,Under Stress
81,0.6522681888404812,Under Stress
82,0.6269140908857247,Under Stress
83,0.5995315701919255,Under Stress
84,0.6154409673501382,Under Stress
85,0.6916238362637065,Under Stress
86,0.703718511403072,Under Stress
87,0.3381147646946279,Under Stress
88,0.2818046349608633,Under Stress
89,0.44626596045296557,Under Stress
90,0.5471185939562212,Under Stress
91,0.6306548983309603,Under Stress
92,0.5995315701919255,Under Stress
93,0.6035767353423294,Under Stress
94,0.6557376720072735,Under Stress
95,0.6885245951504131,Under Stress
96,0.6822321836220514,Under Stress
97,0.6035767353423294,Under Stress
98,0.19906326205393085,Under Stress
99,0.5609322239861004,Under Stress
100,0.40205817107360775,Under Stress
101,0.7767537145114992,Under Stress
102,0.6035767353423294,Under Stress
103,0.5229300953680505,Under Stress
104,0.44626596045296557,Under Stress
105,0.49716067659514795,Under Stress
106,0.8266887578975288,Under Stress
107,0.6193078249982739,Under Stress
108,0.4639232699807366,Under Stress
109,0.38169802155324645,Under Stress
110,0.44626596045296557,Under Stress
111,0.47529978747278767,Under Stress
112,0.44021555071376234,Under Stress
113,0.0,Under Stress
114,0.18904154090289546,Under Stress
115,0.3381147646946279,Under Stress
116,0.3381147646946279,Under Stress
117,0.4340798502484656,Under Stress
118,0.3381147646946279,Under Stress
119,0.4340798502484656,Under Stress
