Time (s),Resistance,Stage
0,0.8208043219152088,Relaxation
1,0.8276205717126743,Relaxation
2,0.8173884285780876,Relaxation
3,0.6461320945263581,Relaxation
4,0.5391828934547577,Relaxation
5,0.5391828934547577,Relaxation
6,0.5313323315747063,Relaxation
7,0.5856914243098854,Relaxation
8,0.7264355519253525,Relaxation
9,0.6236746489220734,Relaxation
10,0.6424054636536959,Relaxation
11,0.6683498283175127,Relaxation
12,0.6123527048592701,Relaxation
13,0.5856914243098854,Relaxation
14,0.5391828934547577,Relaxation
15,0.5155379865539431,Relaxation
16,0.5273948430886422,Relaxation
17,0.5115716438681492,Relaxation
18,0.5036167629583106,Relaxation
19,0.5234506959411025,Relaxation
20,0.4996282247342641,Relaxation
21,0.5155379865539431,Relaxation
22,0.49563080829491624,Relaxation
23,0.5313323315747063,Relaxation
24,0.5391828934547577,Relaxation
25,0.4996282247342641,Relaxation
26,0.4795701168151174,Relaxation
27,0.5155379865539431,Relaxation
28,0.46744469426755847,Relaxation
29,0.4996282247342641,Relaxation
30,1.0,Relaxation
31,0.4633873498749285,Relaxation
32,0.40993827420811957,Relaxation
33,0.42652499994451115,Relaxation
34,0.4347728619592897,Relaxation
35,0.4306533700595503,Relaxation
36,0.42652499994451115,Relaxation
37,0.4306533700595503,Relaxation
38,0.47149537999871277,Relaxation
39,0.459323346820823,Relaxation
40,0.46744469426755847,Relaxation
41,0.316392958687444,Relaxation
42,0.316392958687444,Relaxation
43,0.316392958687444,Relaxation
44,0.4470825074743481,Relaxation
45,0.442987430666687,Relaxation
46,0.49162673319409284,Relaxation
47,0.5115716438681492,Relaxation
48,0.4996282247342641,Relaxation
49,0.47553718751456575,Relaxation
50,0.4795701168151174,Relaxation
51,0.5155379865539431,Relaxation
52,0.5391828934547577,Relaxation
53,0.49162673319409284,Relaxation
54,0.5352609418454706,Relaxation
55,0.45525046555141446,Relaxation
56,0.3932250339036849,Relaxation
57,0.47149537999871277,Relaxation
58,0.5155379865539431,Relaxation
59,0.5273948430886422,Relaxation
60,0.5194976705782598,Under Stress
61,0.570305477192975,Under Stress
62,0.5818560352997846,Under Stress
63,0.5391828934547577,Under Stress
64,0.49563080829491624,Under Stress
65,0.0,Under Stress
66,0.316392958687444,Under Stress
67,0.316392958687444,Under Stress
68,0.316392958687444,Under Stress
69,0.316392958687444,Under Stress
70,0.316392958687444,Under Stress
71,0.316392958687444,Under Stress
72,0.316392958687444,Under Stress
73,0.316392958687444,Under Stress
74,0.4306533700595503,Under Stress
75,0.930314888101194,Under Stress
76,0.316392958687444,Under Stress
77,0.2989494851744903,Under Stress
78,0.690327850295534,Under Stress
79,0.49563080829491624,Under Stress
80,0.24130545277788285,Under Stress
81,0.25027023067822923,Under Stress
82,0.23230294246250535,Under Stress
83,0.316392958687444,Under Stress
84,0.316392958687444,Under Stress
85,0.29456808592336825,Under Stress
86,0.316392958687444,Under Stress
87,0.316392958687444,Under Stress
88,0.316392958687444,Under Stress
89,0.316392958687444,Under Stress
90,0.316392958687444,Under Stress
91,0.316392958687444,Under Stress
92,0.2989494851744903,Under Stress
93,0.25919949571737017,Under Stress
94,0.25027023067822923,Under Stress
95,0.5155379865539431,Under Stress
96,0.2857786527752184,Under Stress
97,0.3932250339036849,Under Stress
98,0.24130545277788285,Under Stress
99,0.22326713883974977,Under Stress
100,0.2725279164382375,Under Stress
101,0.24579117105879383,Under Stress
102,0.570305477192975,Under Stress
103,0.23680863672784477,Under Stress
104,0.2725279164382375,Under Stress
105,0.316392958687444,Under Stress
106,0.29456808592336825,Under Stress
107,0.316392958687444,Under Stress
108,0.06877065572278589,Under Stress
109,0.28137061887819387,Under Stress
110,0.2901778084569432,Under Stress
111,0.316392958687444,Under Stress
112,0.25027023067822923,Under Stress
113,0.2547404120823632,Under Stress
114,0.25919949571737017,Under Stress
115,0.29456808592336825,Under Stress
116,0.3076878685846578,Under Stress
117,0.28137061887819387,Under Stress
118,0.316392958687444,Under Stress
119,0.316392958687444,Under Stress
