Time (s),Resistance (Ω),Conductance (µS),Stage
1,13201.13,75.7510910050882,callibration
2,13057.43,76.58474906624045,callibration
3,13306.77,75.14971702374055,callibration
4,13280.27,75.29967387711244,callibration
5,12979.8,77.0427895653246,callibration
6,12992.7,76.96629645878069,callibration
7,13070.42,76.50863552969223,callibration
8,13440.18,74.40376542576067,callibration
9,13280.27,75.29967387711244,callibration
10,13227.45,75.60036136972735,callibration
11,13480.5,74.18122473202033,callibration
12,13493.98,74.10712036033847,callibration
13,13135.59,76.12905092196087,callibration
14,13480.5,74.18122473202033,callibration
15,13440.18,74.40376542576067,callibration
16,13253.83,75.44988882458881,callibration
17,13575.13,73.66411960695773,callibration
18,13280.27,75.29967387711244,callibration
19,13480.5,74.18122473202033,callibration
20,13227.45,75.60036136972735,Normal stage
21,13031.5,76.73713693742087,Normal stage
22,13031.5,76.73713693742087,Normal stage
23,13214.29,75.67565113222125,Normal stage
24,13201.13,75.7510910050882,Normal stage
25,13426.77,74.47807626108141,Normal stage
26,13697.92,73.00378451618933,Normal stage
27,13602.3,73.51697874624145,Normal stage
28,13453.61,74.32949223293971,Normal stage
29,13096.45,76.35656991016648,Normal stage
30,13480.5,74.18122473202033,Normal stage
31,13615.92,73.44343973818883,Normal stage
32,13057.43,76.58474906624045,Normal stage
33,13493.98,74.10712036033847,Normal stage
34,13835.85,72.27600761789121,Normal stage
35,13480.5,74.18122473202033,Normal stage
36,13122.53,76.2048172113152,Normal stage
37,13096.45,76.35656991016648,Normal stage
38,13561.57,73.73777519859426,Normal stage
39,13320.05,75.07479326278805,Normal stage
40,13961.38,71.62615729963657,Normal stage
41,13919.39,71.8422287183562,Normal stage
42,13267.04,75.37476332324316,Normal stage
43,13083.43,76.43255629448852,Normal stage
44,13070.42,76.50863552969223,Normal stage
45,13975.41,71.55425136006743,Normal stage
46,13480.5,74.18122473202033,Normal stage
47,13849.74,72.20352151015109,Normal stage
48,13629.54,73.37004770520502,Normal stage
49,13835.85,72.27600761789121,Normal stage
