df_hash,22ZHK4.Z3TLDX
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.MMAJ
person_label,V101
date_time_start,2025-11-04_19-44-37.931000_+03
date_time_start_unix,1762271077.931
date_time_end,2025-11-04_19-53-23.400000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.635,-0.324,0.971,-0.006
4.645,-0.326,0.969,-0.008
4.655,-0.326,0.963,-0.012
4.664,-0.324,0.965,-0.012
4.674,-0.328,0.965,-0.010
4.684,-0.324,0.967,-0.008
4.694,-0.322,0.965,-0.008
4.704,-0.320,0.961,-0.010
4.714,-0.322,0.963,-0.010
4.724,-0.324,0.965,-0.012
4.734,-0.324,0.965,-0.010
4.744,-0.326,0.961,-0.010
4.754,-0.326,0.961,-0.012
4.764,-0.326,0.965,-0.012
4.774,-0.322,0.967,-0.010
4.784,-0.322,0.967,-0.012
4.794,-0.324,0.969,-0.012
4.804,-0.324,0.969,-0.010
4.813,-0.328,0.967,-0.010
4.823,-0.326,0.963,-0.014
4.833,-0.322,0.961,-0.012
4.843,-0.328,0.961,-0.010
4.853,-0.322,0.961,-0.010
4.863,-0.324,0.965,-0.012
4.873,-0.324,0.965,-0.010
4.883,-0.324,0.965,-0.008
4.893,-0.324,0.961,-0.010
4.903,-0.332,0.967,-0.008
4.913,-0.324,0.967,-0.010
4.923,-0.324,0.967,-0.010
4.933,-0.322,0.967,-0.006
4.943,-0.320,0.965,-0.008
4.953,-0.318,0.961,-0.008
4.963,-0.318,0.965,-0.008
4.972,-0.318,0.965,-0.006
4.982,-0.328,0.965,-0.010
4.992,-0.324,0.965,-0.010
5.002,-0.324,0.967,-0.010
5.012,-0.324,0.969,-0.008
5.022,-0.328,0.971,-0.008
5.032,-0.326,0.971,-0.004
5.042,-0.326,0.969,-0.006
5.052,-0.328,0.967,-0.008
5.062,-0.322,0.963,-0.008
5.072,-0.322,0.961,-0.006
5.082,-0.318,0.963,-0.006
5.092,-0.320,0.955,-0.002
5.102,-0.320,0.959,-0.006
5.112,-0.318,0.961,-0.004
5.121,-0.322,0.963,-0.004
5.131,-0.322,0.961,-0.006
5.141,-0.322,0.963,-0.008
5.151,-0.324,0.963,-0.008
5.161,-0.324,0.967,-0.006
5.171,-0.326,0.967,-0.006
5.181,-0.326,0.971,-0.006
5.191,-0.322,0.969,-0.008
5.201,-0.320,0.969,-0.006
5.211,-0.320,0.957,-0.008
5.221,-0.324,0.959,-0.008
5.231,-0.324,0.961,-0.010
5.241,-0.324,0.965,-0.006
5.251,-0.324,0.969,-0.008
5.261,-0.324,0.971,-0.008
5.270,-0.324,0.969,-0.008
5.280,-0.326,0.965,-0.012
5.290,-0.326,0.963,-0.014
5.300,-0.324,0.963,-0.012
5.310,-0.328,0.961,-0.010
5.320,-0.322,0.961,-0.014
5.330,-0.320,0.963,-0.008
5.340,-0.320,0.965,-0.010
5.350,-0.322,0.965,-0.010
5.360,-0.324,0.961,-0.016
5.370,-0.328,0.963,-0.012
5.380,-0.326,0.959,-0.014
5.390,-0.326,0.961,-0.016
5.400,-0.328,0.963,-0.014
5.410,-0.326,0.963,-0.014
5.419,-0.322,0.969,-0.012
5.429,-0.320,0.971,-0.016
5.439,-0.322,0.975,-0.010
5.449,-0.320,0.973,-0.014
5.459,-0.322,0.969,-0.012
5.469,-0.324,0.965,-0.012
5.479,-0.324,0.959,-0.014
5.489,-0.326,0.957,-0.014
5.499,-0.324,0.961,-0.014
5.509,-0.328,0.959,-0.012
5.519,-0.324,0.961,-0.010
5.529,-0.326,0.965,-0.010
5.539,-0.324,0.965,-0.008
5.549,-0.322,0.963,-0.012
5.559,-0.324,0.965,-0.012
5.568,-0.320,0.965,-0.012
5.578,-0.324,0.965,-0.012
5.588,-0.322,0.967,-0.008
5.598,-0.318,0.963,-0.008
5.608,-0.318,0.961,-0.008
5.618,-0.322,0.965,-0.008
5.628,-0.320,0.963,-0.008
5.638,-0.326,0.963,-0.014
5.648,-0.328,0.967,-0.016
5.658,-0.326,0.971,-0.010
5.668,-0.320,0.971,-0.008
5.678,-0.324,0.975,-0.010
5.688,-0.328,0.975,-0.010
5.698,-0.326,0.971,-0.010
5.708,-0.320,0.967,-0.012
5.717,-0.320,0.963,-0.010
5.727,-0.320,0.959,-0.010
5.737,-0.318,0.957,-0.008
5.747,-0.320,0.951,-0.008
5.757,-0.320,0.953,-0.008
5.767,-0.328,0.959,-0.010
5.777,-0.322,0.963,-0.012
5.787,-0.328,0.965,-0.010
5.797,-0.322,0.969,-0.014
5.807,-0.326,0.971,-0.008
5.817,-0.324,0.973,-0.010
5.827,-0.328,0.967,-0.012
5.837,-0.330,0.971,-0.006
5.847,-0.322,0.967,-0.010
5.857,-0.322,0.957,-0.010
5.866,-0.326,0.949,-0.014
5.876,-0.326,0.955,-0.012
5.886,-0.322,0.961,-0.010
5.896,-0.318,0.967,-0.010
5.906,-0.318,0.973,-0.008
5.916,-0.320,0.973,-0.008
5.926,-0.322,0.973,-0.012
5.936,-0.322,0.967,-0.014
5.946,-0.324,0.961,-0.010
5.956,-0.324,0.961,-0.016
5.966,-0.324,0.957,-0.016
5.976,-0.326,0.957,-0.016
5.986,-0.322,0.957,-0.014
5.996,-0.324,0.959,-0.014
6.006,-0.324,0.965,-0.016
6.015,-0.324,0.965,-0.012
6.025,-0.326,0.967,-0.014
6.035,-0.324,0.963,-0.016
6.045,-0.324,0.963,-0.014
6.055,-0.322,0.965,-0.018
6.065,-0.322,0.963,-0.018
6.075,-0.324,0.967,-0.018
6.085,-0.322,0.969,-0.016
6.095,-0.324,0.971,-0.014
6.105,-0.322,0.965,-0.014
6.115,-0.324,0.965,-0.016
6.125,-0.324,0.965,-0.016
6.135,-0.324,0.967,-0.016
6.145,-0.324,0.965,-0.014
6.155,-0.324,0.969,-0.014
6.164,-0.326,0.965,-0.016
6.174,-0.324,0.963,-0.016
6.184,-0.324,0.961,-0.016
6.194,-0.322,0.961,-0.016
6.204,-0.324,0.965,-0.014
6.214,-0.324,0.963,-0.012
6.224,-0.320,0.967,-0.012
6.234,-0.318,0.959,-0.016
6.244,-0.322,0.961,-0.010
6.254,-0.322,0.971,-0.010
6.264,-0.324,0.967,-0.016
6.274,-0.328,0.967,-0.016
6.284,-0.326,0.965,-0.016
6.294,-0.328,0.969,-0.016
6.304,-0.326,0.973,-0.012
6.314,-0.322,0.973,-0.012
6.323,-0.324,0.967,-0.012
6.333,-0.322,0.965,-0.012
